"item_id,order_id,product_category,product_name,quantity,unit_price,item_total"
"ITEM_0008398,ORD_005789,Beauty,Dinner,3,234,702"
"ITEM_0008399,ORD_002940,Fashion,Teach,1,540,540"
"ITEM_0008400,ORD_000976,Groceries,War,2,132,264"
"ITEM_0008401,ORD_002694,Electronics,Resource,2,838,1676"
"ITEM_0008402,ORD_003725,Home & Kitchen,Follow,3,580,1740"
"ITEM_0008403,ORD_005557,Electronics,Language,1,1510,1510"
"ITEM_0008404,ORD_005633,Groceries,Field,3,97,291"
"ITEM_0008405,ORD_002523,Groceries,Change,1,78,78"
"ITEM_0008406,ORD_001297,Beauty,Meeting,2,113,226"
"ITEM_0008407,ORD_004672,Groceries,Result,3,183,549"
"ITEM_0008408,ORD_001426,Groceries,Win,1,121,121"
"ITEM_0008409,ORD_007299,Groceries,Throughout,1,100,100"
"ITEM_0008410,ORD_007135,Electronics,Hard,3,589,1767"
"ITEM_0008411,ORD_007753,Groceries,Nothing,2,159,318"
"ITEM_0008412,ORD_004688,Electronics,Company,2,1213,2426"
"ITEM_0008413,ORD_004664,Fashion,In,2,310,620"
"ITEM_0008414,ORD_005175,Groceries,Customer,1,181,181"
"ITEM_0008415,ORD_004381,Beauty,Bit,3,210,630"
"ITEM_0008416,ORD_004455,Groceries,School,2,193,386"
"ITEM_0008417,ORD_004244,Fashion,Republican,3,210,630"
"ITEM_0008418,ORD_003142,Groceries,Those,3,150,450"
"ITEM_0008419,ORD_000919,Beauty,Front,1,192,192"
"ITEM_0008420,ORD_005451,Groceries,Plant,2,56,112"
"ITEM_0008421,ORD_002548,Groceries,Possible,3,71,213"
"ITEM_0008422,ORD_006177,Beauty,Store,1,168,168"
"ITEM_0008423,ORD_006921,Groceries,Step,1,190,190"
"ITEM_0008424,ORD_003913,Electronics,Own,2,1804,3608"
"ITEM_0008425,ORD_001688,Groceries,Outside,1,161,161"
"ITEM_0008426,ORD_007748,Fashion,For,3,452,1356"
"ITEM_0008427,ORD_007519,Fashion,Chair,3,475,1425"
"ITEM_0008428,ORD_000754,Groceries,Wait,1,184,184"
"ITEM_0008429,ORD_001408,Electronics,Enter,3,1294,3882"
"ITEM_0008430,ORD_004356,Home & Kitchen,Prevent,3,413,1239"
"ITEM_0008431,ORD_000762,Electronics,Respond,3,695,2085"
"ITEM_0008432,ORD_005911,Groceries,Nature,1,99,99"
"ITEM_0008433,ORD_002747,Groceries,Rise,3,150,450"
"ITEM_0008434,ORD_003177,Electronics,Machine,1,573,573"
"ITEM_0008435,ORD_002755,Beauty,Matter,2,246,492"
"ITEM_0008436,ORD_000801,Home & Kitchen,Staff,2,547,1094"
"ITEM_0008437,ORD_001648,Groceries,Standard,2,83,166"
"ITEM_0008438,ORD_002514,Groceries,This,3,71,213"
"ITEM_0008439,ORD_003299,Groceries,Gas,1,53,53"
"ITEM_0008440,ORD_007925,Beauty,Stop,2,141,282"
"ITEM_0008441,ORD_004450,Fashion,Increase,1,337,337"
"ITEM_0008442,ORD_006234,Electronics,Him,2,509,1018"
"ITEM_0008443,ORD_007061,Fashion,Really,1,256,256"
"ITEM_0008444,ORD_004769,Beauty,Money,3,206,618"
"ITEM_0008445,ORD_007936,Groceries,Whose,2,140,280"
"ITEM_0008446,ORD_007379,Electronics,Field,2,1023,2046"
"ITEM_0008447,ORD_005778,Groceries,Across,2,92,184"
"ITEM_0008448,ORD_005161,Fashion,To,1,279,279"
"ITEM_0008449,ORD_007905,Groceries,Near,3,149,447"
"ITEM_0008450,ORD_002548,Beauty,Wonder,3,246,738"
"ITEM_0008451,ORD_002961,Fashion,Officer,1,155,155"
"ITEM_0008452,ORD_007377,Groceries,Smile,2,194,388"
"ITEM_0008453,ORD_006366,Fashion,Notice,2,390,780"
"ITEM_0008454,ORD_000050,Home & Kitchen,Anyone,1,437,437"
"ITEM_0008455,ORD_005528,Groceries,Force,3,111,333"
"ITEM_0008456,ORD_006703,Beauty,Professor,1,118,118"
"ITEM_0008457,ORD_004635,Groceries,Alone,2,92,184"
"ITEM_0008458,ORD_000511,Electronics,Court,3,1112,3336"
"ITEM_0008459,ORD_003578,Fashion,Condition,3,226,678"
"ITEM_0008460,ORD_000991,Groceries,Research,1,188,188"
"ITEM_0008461,ORD_007834,Home & Kitchen,Test,2,452,904"
"ITEM_0008462,ORD_007236,Home & Kitchen,Standard,2,217,434"
"ITEM_0008463,ORD_007617,Beauty,Executive,3,189,567"
"ITEM_0008464,ORD_005217,Beauty,Record,3,296,888"
"ITEM_0008465,ORD_006651,Home & Kitchen,Never,2,247,494"
"ITEM_0008466,ORD_001982,Beauty,Probably,3,109,327"
"ITEM_0008467,ORD_003850,Beauty,Among,1,165,165"
"ITEM_0008468,ORD_006732,Electronics,Budget,1,973,973"
"ITEM_0008469,ORD_005538,Fashion,Traditional,2,483,966"
"ITEM_0008470,ORD_007480,Fashion,Risk,1,313,313"
"ITEM_0008471,ORD_005170,Beauty,Exist,2,122,244"
"ITEM_0008472,ORD_001739,Home & Kitchen,Human,2,771,1542"
"ITEM_0008473,ORD_006225,Fashion,Pressure,3,184,552"
"ITEM_0008474,ORD_002308,Beauty,Miss,3,153,459"
"ITEM_0008475,ORD_002662,Home & Kitchen,Degree,2,533,1066"
"ITEM_0008476,ORD_000802,Fashion,Town,1,545,545"
"ITEM_0008477,ORD_000017,Fashion,Through,1,237,237"
"ITEM_0008478,ORD_007985,Home & Kitchen,Role,2,408,816"
"ITEM_0008479,ORD_006732,Beauty,Mention,1,258,258"
"ITEM_0008480,ORD_001423,Groceries,Do,2,60,120"
"ITEM_0008481,ORD_001462,Electronics,Story,2,728,1456"
"ITEM_0008482,ORD_000945,Beauty,Whose,2,207,414"
"ITEM_0008483,ORD_000805,Groceries,Partner,1,64,64"
"ITEM_0008484,ORD_003197,Beauty,Side,2,246,492"
"ITEM_0008485,ORD_006776,Electronics,Congress,3,790,2370"
"ITEM_0008486,ORD_005530,Groceries,Contain,1,78,78"
"ITEM_0008487,ORD_001144,Groceries,Fish,1,163,163"
"ITEM_0008488,ORD_006723,Beauty,Difference,2,249,498"
"ITEM_0008489,ORD_006184,Beauty,Natural,2,281,562"
"ITEM_0008490,ORD_005241,Home & Kitchen,Program,1,455,455"
"ITEM_0008491,ORD_004048,Fashion,No,2,370,740"
"ITEM_0008492,ORD_000328,Fashion,Institution,1,472,472"
"ITEM_0008493,ORD_001555,Fashion,Turn,1,440,440"
"ITEM_0008494,ORD_007686,Electronics,Future,3,1092,3276"
"ITEM_0008495,ORD_005597,Groceries,Court,2,73,146"
"ITEM_0008496,ORD_000238,Electronics,Poor,1,1324,1324"
"ITEM_0008497,ORD_003087,Groceries,Bed,3,182,546"
"ITEM_0008498,ORD_002380,Fashion,Expect,1,372,372"
"ITEM_0008499,ORD_000159,Groceries,Rather,2,95,190"
"ITEM_0008500,ORD_004283,Fashion,Yet,2,580,1160"
"ITEM_0008501,ORD_001809,Electronics,Type,3,1913,5739"
"ITEM_0008502,ORD_002558,Fashion,Start,2,239,478"
"ITEM_0008503,ORD_001667,Home & Kitchen,Few,3,555,1665"
"ITEM_0008504,ORD_003497,Electronics,Wait,2,867,1734"
"ITEM_0008505,ORD_002871,Groceries,Party,1,70,70"
"ITEM_0008506,ORD_005366,Home & Kitchen,Assume,2,699,1398"
"ITEM_0008507,ORD_007612,Electronics,Crime,3,772,2316"
"ITEM_0008508,ORD_002133,Electronics,Over,1,871,871"
"ITEM_0008509,ORD_000934,Groceries,Find,2,128,256"
"ITEM_0008510,ORD_002886,Beauty,This,1,246,246"
"ITEM_0008511,ORD_006998,Home & Kitchen,Cut,2,392,784"
"ITEM_0008512,ORD_004382,Groceries,Maybe,2,66,132"
"ITEM_0008513,ORD_005752,Groceries,Well,1,175,175"
"ITEM_0008514,ORD_002570,Groceries,Year,1,67,67"
"ITEM_0008515,ORD_004622,Fashion,Friend,1,279,279"
"ITEM_0008516,ORD_005892,Groceries,Happy,1,175,175"
"ITEM_0008517,ORD_004920,Fashion,Against,2,451,902"
"ITEM_0008518,ORD_005381,Home & Kitchen,In,1,791,791"
"ITEM_0008519,ORD_007705,Electronics,Generation,1,882,882"
"ITEM_0008520,ORD_002656,Electronics,Their,2,1571,3142"
"ITEM_0008521,ORD_006482,Fashion,Response,2,284,568"
"ITEM_0008522,ORD_000406,Groceries,Large,2,181,362"
"ITEM_0008523,ORD_006199,Home & Kitchen,Pretty,3,383,1149"
"ITEM_0008524,ORD_002350,Beauty,Get,2,243,486"
"ITEM_0008525,ORD_001567,Fashion,Owner,1,486,486"
"ITEM_0008526,ORD_004610,Beauty,Congress,3,132,396"
"ITEM_0008527,ORD_002450,Electronics,Upon,3,731,2193"
"ITEM_0008528,ORD_000088,Beauty,Boy,1,86,86"
"ITEM_0008529,ORD_001121,Groceries,Wide,1,70,70"
"ITEM_0008530,ORD_004072,Home & Kitchen,Unit,2,433,866"
"ITEM_0008531,ORD_000373,Groceries,Those,1,80,80"
"ITEM_0008532,ORD_005930,Home & Kitchen,Movie,2,670,1340"
"ITEM_0008533,ORD_007354,Fashion,Find,1,412,412"
"ITEM_0008534,ORD_002719,Electronics,Series,2,1287,2574"
"ITEM_0008535,ORD_006059,Fashion,Yeah,2,360,720"
"ITEM_0008536,ORD_006121,Beauty,Wonder,1,167,167"
"ITEM_0008537,ORD_001590,Home & Kitchen,War,1,501,501"
"ITEM_0008538,ORD_003265,Home & Kitchen,During,1,571,571"
"ITEM_0008539,ORD_006203,Home & Kitchen,White,1,342,342"
"ITEM_0008540,ORD_002608,Beauty,Goal,2,100,200"
"ITEM_0008541,ORD_005940,Fashion,Time,3,290,870"
"ITEM_0008542,ORD_006437,Home & Kitchen,Religious,2,692,1384"
"ITEM_0008543,ORD_007364,Home & Kitchen,Develop,1,501,501"
"ITEM_0008544,ORD_003940,Home & Kitchen,Environmental,3,363,1089"
"ITEM_0008545,ORD_005407,Electronics,None,1,591,591"
"ITEM_0008546,ORD_004637,Groceries,Ready,1,173,173"
"ITEM_0008547,ORD_004712,Electronics,Up,3,1427,4281"
"ITEM_0008548,ORD_000543,Groceries,Wear,1,117,117"
"ITEM_0008549,ORD_003508,Groceries,Fine,2,143,286"
"ITEM_0008550,ORD_007994,Beauty,Customer,1,220,220"
"ITEM_0008551,ORD_005456,Home & Kitchen,Arm,2,507,1014"
"ITEM_0008552,ORD_005961,Groceries,Get,3,64,192"
"ITEM_0008553,ORD_001148,Electronics,Film,1,1866,1866"
"ITEM_0008554,ORD_005014,Home & Kitchen,Sort,3,447,1341"
"ITEM_0008555,ORD_001531,Electronics,Star,2,946,1892"
"ITEM_0008556,ORD_006206,Electronics,Wonder,2,1959,3918"
"ITEM_0008557,ORD_006767,Groceries,Case,2,100,200"
"ITEM_0008558,ORD_002400,Beauty,Relate,1,283,283"
"ITEM_0008559,ORD_001062,Electronics,City,3,1961,5883"
"ITEM_0008560,ORD_006880,Home & Kitchen,Answer,2,287,574"
"ITEM_0008561,ORD_007713,Beauty,Case,1,231,231"
"ITEM_0008562,ORD_007784,Home & Kitchen,Task,3,481,1443"
"ITEM_0008563,ORD_007214,Home & Kitchen,Goal,1,714,714"
"ITEM_0008564,ORD_002697,Fashion,Clear,3,189,567"
"ITEM_0008565,ORD_004871,Fashion,Their,1,407,407"
"ITEM_0008566,ORD_005486,Beauty,Beat,1,106,106"
"ITEM_0008567,ORD_004503,Electronics,Among,2,855,1710"
"ITEM_0008568,ORD_005450,Fashion,Around,1,375,375"
"ITEM_0008569,ORD_006575,Home & Kitchen,Among,1,482,482"
"ITEM_0008570,ORD_006750,Groceries,Interesting,3,133,399"
"ITEM_0008571,ORD_002916,Groceries,Customer,3,173,519"
"ITEM_0008572,ORD_005857,Beauty,Yard,2,159,318"
"ITEM_0008573,ORD_003301,Home & Kitchen,Agreement,3,422,1266"
"ITEM_0008574,ORD_006605,Fashion,Girl,1,242,242"
"ITEM_0008575,ORD_001840,Home & Kitchen,Policy,3,222,666"
"ITEM_0008576,ORD_002370,Fashion,Energy,3,588,1764"
"ITEM_0008577,ORD_004198,Beauty,Why,2,202,404"
"ITEM_0008578,ORD_005378,Electronics,Lawyer,2,1788,3576"
"ITEM_0008579,ORD_001031,Fashion,Person,3,214,642"
"ITEM_0008580,ORD_000665,Beauty,Material,2,202,404"
"ITEM_0008581,ORD_004224,Electronics,For,2,660,1320"
"ITEM_0008582,ORD_002422,Beauty,Finish,1,290,290"
"ITEM_0008583,ORD_004222,Beauty,Build,2,199,398"
"ITEM_0008584,ORD_002577,Home & Kitchen,Still,1,589,589"
"ITEM_0008585,ORD_007136,Groceries,Figure,2,182,364"
"ITEM_0008586,ORD_006347,Home & Kitchen,Carry,1,588,588"
"ITEM_0008587,ORD_003913,Fashion,Continue,1,185,185"
"ITEM_0008588,ORD_000612,Electronics,Worry,3,730,2190"
"ITEM_0008589,ORD_000470,Home & Kitchen,Perform,1,453,453"
"ITEM_0008590,ORD_001876,Groceries,Moment,1,192,192"
"ITEM_0008591,ORD_007271,Beauty,Much,1,296,296"
"ITEM_0008592,ORD_005372,Beauty,Anything,1,270,270"
"ITEM_0008593,ORD_003274,Fashion,Understand,3,305,915"
"ITEM_0008594,ORD_004219,Fashion,Method,1,381,381"
"ITEM_0008595,ORD_002030,Groceries,Point,1,96,96"
"ITEM_0008596,ORD_005180,Beauty,Ok,2,142,284"
"ITEM_0008597,ORD_003568,Groceries,Necessary,2,106,212"
"ITEM_0008598,ORD_004982,Groceries,Ask,3,159,477"
"ITEM_0008599,ORD_004516,Electronics,Pattern,3,1403,4209"
"ITEM_0008600,ORD_000141,Beauty,Nature,3,89,267"
"ITEM_0008601,ORD_002184,Electronics,Attorney,2,1997,3994"
"ITEM_0008602,ORD_005857,Home & Kitchen,Option,1,750,750"
"ITEM_0008603,ORD_001243,Groceries,Issue,1,83,83"
"ITEM_0008604,ORD_007029,Electronics,Force,3,1470,4410"
"ITEM_0008605,ORD_004171,Home & Kitchen,Study,1,357,357"
"ITEM_0008606,ORD_003302,Fashion,Reason,1,189,189"
"ITEM_0008607,ORD_001808,Home & Kitchen,Conference,1,228,228"
"ITEM_0008608,ORD_000485,Home & Kitchen,Turn,3,786,2358"
"ITEM_0008609,ORD_004205,Electronics,Work,3,646,1938"
"ITEM_0008610,ORD_007744,Electronics,Sometimes,1,825,825"
"ITEM_0008611,ORD_002863,Electronics,Customer,3,602,1806"
"ITEM_0008612,ORD_007299,Electronics,Audience,1,1156,1156"
"ITEM_0008613,ORD_001353,Fashion,Without,3,185,555"
"ITEM_0008614,ORD_003415,Electronics,People,2,1085,2170"
"ITEM_0008615,ORD_006848,Groceries,Service,2,140,280"
"ITEM_0008616,ORD_005674,Home & Kitchen,Similar,3,452,1356"
"ITEM_0008617,ORD_003241,Beauty,Common,3,248,744"
"ITEM_0008618,ORD_002645,Home & Kitchen,Street,2,561,1122"
"ITEM_0008619,ORD_004341,Fashion,Company,1,578,578"
"ITEM_0008620,ORD_007239,Electronics,So,3,1961,5883"
"ITEM_0008621,ORD_002421,Home & Kitchen,Include,3,547,1641"
"ITEM_0008622,ORD_001934,Home & Kitchen,Deal,3,644,1932"
"ITEM_0008623,ORD_000517,Home & Kitchen,Administration,3,695,2085"
"ITEM_0008624,ORD_004861,Groceries,Most,1,96,96"
"ITEM_0008625,ORD_005406,Home & Kitchen,The,1,602,602"
"ITEM_0008626,ORD_000877,Electronics,Ago,3,1939,5817"
"ITEM_0008627,ORD_004105,Electronics,Reach,3,1696,5088"
"ITEM_0008628,ORD_007325,Home & Kitchen,Dinner,2,380,760"
"ITEM_0008629,ORD_004951,Beauty,Far,2,102,204"
"ITEM_0008630,ORD_000080,Groceries,Minute,3,187,561"
"ITEM_0008631,ORD_006694,Fashion,Against,2,594,1188"
"ITEM_0008632,ORD_001752,Fashion,Partner,2,286,572"
"ITEM_0008633,ORD_007045,Home & Kitchen,East,1,738,738"
"ITEM_0008634,ORD_001787,Home & Kitchen,Though,1,474,474"
"ITEM_0008635,ORD_006497,Home & Kitchen,Job,3,219,657"
"ITEM_0008636,ORD_007208,Home & Kitchen,Sister,3,313,939"
"ITEM_0008637,ORD_001904,Home & Kitchen,Whole,3,558,1674"
"ITEM_0008638,ORD_007228,Groceries,Blue,3,151,453"
"ITEM_0008639,ORD_004498,Groceries,Himself,1,71,71"
"ITEM_0008640,ORD_002291,Home & Kitchen,Else,3,373,1119"
"ITEM_0008641,ORD_002287,Groceries,What,3,111,333"
"ITEM_0008642,ORD_001076,Beauty,Out,1,204,204"
"ITEM_0008643,ORD_001611,Home & Kitchen,Care,2,654,1308"
"ITEM_0008644,ORD_004514,Electronics,Occur,2,976,1952"
"ITEM_0008645,ORD_000558,Home & Kitchen,White,2,590,1180"
"ITEM_0008646,ORD_000468,Groceries,Fight,1,188,188"
"ITEM_0008647,ORD_002512,Beauty,Approach,1,241,241"
"ITEM_0008648,ORD_004491,Fashion,American,3,325,975"
"ITEM_0008649,ORD_003596,Beauty,Job,3,200,600"
"ITEM_0008650,ORD_002809,Fashion,Set,2,241,482"
"ITEM_0008651,ORD_001083,Beauty,Grow,2,119,238"
"ITEM_0008652,ORD_001332,Groceries,Someone,2,178,356"
"ITEM_0008653,ORD_004507,Home & Kitchen,Floor,3,293,879"
"ITEM_0008654,ORD_007727,Fashion,Avoid,2,315,630"
"ITEM_0008655,ORD_001407,Home & Kitchen,A,1,654,654"
"ITEM_0008656,ORD_007741,Home & Kitchen,Recent,1,239,239"
"ITEM_0008657,ORD_007850,Electronics,Win,3,836,2508"
"ITEM_0008658,ORD_005181,Groceries,Natural,3,155,465"
"ITEM_0008659,ORD_004409,Groceries,Heart,2,89,178"
"ITEM_0008660,ORD_003953,Electronics,Help,2,576,1152"
"ITEM_0008661,ORD_004291,Beauty,Staff,1,213,213"
"ITEM_0008662,ORD_002582,Electronics,Offer,2,1585,3170"
"ITEM_0008663,ORD_001211,Groceries,Her,3,92,276"
"ITEM_0008664,ORD_001688,Beauty,Century,3,258,774"
"ITEM_0008665,ORD_007925,Home & Kitchen,Result,2,346,692"
"ITEM_0008666,ORD_003452,Home & Kitchen,Become,2,295,590"
"ITEM_0008667,ORD_002150,Home & Kitchen,Four,2,396,792"
"ITEM_0008668,ORD_003789,Groceries,Gas,3,154,462"
"ITEM_0008669,ORD_004021,Electronics,Within,3,1854,5562"
"ITEM_0008670,ORD_001683,Fashion,Daughter,3,461,1383"
"ITEM_0008671,ORD_006256,Groceries,Professor,1,73,73"
"ITEM_0008672,ORD_000851,Fashion,Social,3,197,591"
"ITEM_0008673,ORD_006458,Electronics,Do,1,1647,1647"
"ITEM_0008674,ORD_006946,Electronics,Order,1,978,978"
"ITEM_0008675,ORD_002966,Groceries,Memory,3,60,180"
"ITEM_0008676,ORD_001587,Fashion,Economy,1,362,362"
"ITEM_0008677,ORD_005407,Home & Kitchen,Significant,2,341,682"
"ITEM_0008678,ORD_002203,Home & Kitchen,Tend,1,500,500"
"ITEM_0008679,ORD_004399,Electronics,Middle,2,1941,3882"
"ITEM_0008680,ORD_007320,Groceries,Picture,1,95,95"
"ITEM_0008681,ORD_001444,Electronics,Discover,2,1411,2822"
"ITEM_0008682,ORD_007037,Electronics,View,2,1078,2156"
"ITEM_0008683,ORD_007014,Home & Kitchen,International,2,333,666"
"ITEM_0008684,ORD_005369,Fashion,Else,2,372,744"
"ITEM_0008685,ORD_000539,Home & Kitchen,Statement,1,786,786"
"ITEM_0008686,ORD_001363,Electronics,Spring,2,869,1738"
"ITEM_0008687,ORD_002672,Groceries,Which,1,164,164"
"ITEM_0008688,ORD_005725,Electronics,Soon,3,1594,4782"
"ITEM_0008689,ORD_007395,Fashion,Well,3,559,1677"
"ITEM_0008690,ORD_006327,Groceries,Include,2,52,104"
"ITEM_0008691,ORD_004897,Home & Kitchen,Born,3,535,1605"
"ITEM_0008692,ORD_004317,Home & Kitchen,Box,3,403,1209"
"ITEM_0008693,ORD_003905,Groceries,Particularly,2,191,382"
"ITEM_0008694,ORD_004984,Fashion,Air,2,203,406"
"ITEM_0008695,ORD_006075,Beauty,Lay,3,203,609"
"ITEM_0008696,ORD_004331,Electronics,Say,3,1318,3954"
"ITEM_0008697,ORD_007184,Beauty,Approach,3,207,621"
"ITEM_0008698,ORD_000703,Home & Kitchen,Call,2,321,642"
"ITEM_0008699,ORD_003247,Groceries,Kind,2,177,354"
"ITEM_0008700,ORD_005374,Fashion,Author,3,376,1128"
"ITEM_0008701,ORD_005119,Home & Kitchen,Collection,3,457,1371"
"ITEM_0008702,ORD_000762,Beauty,Not,3,236,708"
"ITEM_0008703,ORD_003957,Beauty,Husband,3,109,327"
"ITEM_0008704,ORD_005734,Electronics,Young,1,866,866"
"ITEM_0008705,ORD_007707,Beauty,Spend,2,287,574"
"ITEM_0008706,ORD_006619,Fashion,Off,1,452,452"
"ITEM_0008707,ORD_006366,Electronics,Result,1,1788,1788"
"ITEM_0008708,ORD_005984,Home & Kitchen,Store,2,431,862"
"ITEM_0008709,ORD_001213,Electronics,Scientist,2,1234,2468"
"ITEM_0008710,ORD_000820,Fashion,Election,1,451,451"
"ITEM_0008711,ORD_001721,Fashion,American,2,489,978"
"ITEM_0008712,ORD_007735,Beauty,For,2,289,578"
"ITEM_0008713,ORD_006938,Beauty,They,2,184,368"
"ITEM_0008714,ORD_002613,Beauty,Add,2,177,354"
"ITEM_0008715,ORD_007264,Home & Kitchen,These,1,262,262"
"ITEM_0008716,ORD_003095,Groceries,Nice,3,152,456"
"ITEM_0008717,ORD_007857,Beauty,You,2,168,336"
"ITEM_0008718,ORD_004054,Electronics,Quickly,2,574,1148"
"ITEM_0008719,ORD_000516,Fashion,Attack,1,412,412"
"ITEM_0008720,ORD_000587,Home & Kitchen,Win,2,366,732"
"ITEM_0008721,ORD_000004,Electronics,Consider,1,1876,1876"
"ITEM_0008722,ORD_007971,Groceries,Whom,3,59,177"
"ITEM_0008723,ORD_002357,Electronics,Which,2,1469,2938"
"ITEM_0008724,ORD_005728,Home & Kitchen,Response,1,589,589"
"ITEM_0008725,ORD_002664,Electronics,Customer,3,961,2883"
"ITEM_0008726,ORD_004200,Fashion,Beyond,3,315,945"
"ITEM_0008727,ORD_003530,Fashion,Reflect,2,156,312"
"ITEM_0008728,ORD_007976,Groceries,Support,2,192,384"
"ITEM_0008729,ORD_005670,Groceries,Candidate,3,103,309"
"ITEM_0008730,ORD_005586,Groceries,Law,3,72,216"
"ITEM_0008731,ORD_001146,Fashion,Value,2,546,1092"
"ITEM_0008732,ORD_005655,Home & Kitchen,Study,2,388,776"
"ITEM_0008733,ORD_001521,Home & Kitchen,Develop,2,241,482"
"ITEM_0008734,ORD_006715,Electronics,Senior,3,1485,4455"
"ITEM_0008735,ORD_002715,Beauty,Data,1,112,112"
"ITEM_0008736,ORD_005735,Fashion,Beyond,3,553,1659"
"ITEM_0008737,ORD_006731,Fashion,Whatever,3,368,1104"
"ITEM_0008738,ORD_004854,Groceries,Give,2,165,330"
"ITEM_0008739,ORD_004941,Electronics,City,1,1724,1724"
"ITEM_0008740,ORD_006971,Fashion,Ten,3,217,651"
"ITEM_0008741,ORD_003232,Electronics,Loss,3,1732,5196"
"ITEM_0008742,ORD_006507,Groceries,Hit,2,179,358"
"ITEM_0008743,ORD_000515,Fashion,Simply,3,336,1008"
"ITEM_0008744,ORD_005093,Beauty,Should,3,152,456"
"ITEM_0008745,ORD_002996,Electronics,Professor,2,1257,2514"
"ITEM_0008746,ORD_001567,Groceries,Factor,1,141,141"
"ITEM_0008747,ORD_002733,Home & Kitchen,Education,2,209,418"
"ITEM_0008748,ORD_000774,Groceries,Read,3,75,225"
"ITEM_0008749,ORD_001818,Groceries,Mouth,2,85,170"
"ITEM_0008750,ORD_004024,Beauty,Easy,1,140,140"
"ITEM_0008751,ORD_002443,Beauty,Cup,2,141,282"
"ITEM_0008752,ORD_006832,Fashion,Campaign,2,330,660"
"ITEM_0008753,ORD_007194,Groceries,Play,1,87,87"
"ITEM_0008754,ORD_004373,Home & Kitchen,World,1,588,588"
"ITEM_0008755,ORD_005612,Home & Kitchen,Purpose,3,633,1899"
"ITEM_0008756,ORD_000938,Home & Kitchen,Middle,1,397,397"
"ITEM_0008757,ORD_006485,Electronics,Way,2,1264,2528"
"ITEM_0008758,ORD_005685,Groceries,Have,1,197,197"
"ITEM_0008759,ORD_000477,Fashion,Seat,3,501,1503"
"ITEM_0008760,ORD_004321,Beauty,Food,2,95,190"
"ITEM_0008761,ORD_006887,Fashion,That,3,336,1008"
"ITEM_0008762,ORD_002024,Home & Kitchen,Relate,1,642,642"
"ITEM_0008763,ORD_000238,Home & Kitchen,Like,1,584,584"
"ITEM_0008764,ORD_006120,Groceries,Prepare,3,129,387"
"ITEM_0008765,ORD_002992,Electronics,Resource,3,1015,3045"
"ITEM_0008766,ORD_000429,Home & Kitchen,Its,3,393,1179"
"ITEM_0008767,ORD_000506,Fashion,Deal,3,373,1119"
"ITEM_0008768,ORD_003065,Beauty,Job,2,259,518"
"ITEM_0008769,ORD_000961,Electronics,Property,1,1597,1597"
"ITEM_0008770,ORD_002228,Fashion,Loss,1,420,420"
"ITEM_0008771,ORD_003322,Electronics,Word,2,1295,2590"
"ITEM_0008772,ORD_007516,Beauty,What,1,259,259"
"ITEM_0008773,ORD_004685,Groceries,Employee,1,124,124"
"ITEM_0008774,ORD_007309,Electronics,Center,2,1620,3240"
"ITEM_0008775,ORD_001590,Fashion,Artist,2,262,524"
"ITEM_0008776,ORD_000016,Beauty,Fill,1,183,183"
"ITEM_0008777,ORD_000511,Beauty,See,3,131,393"
"ITEM_0008778,ORD_006665,Fashion,Within,2,432,864"
"ITEM_0008779,ORD_006126,Fashion,At,2,592,1184"
"ITEM_0008780,ORD_005511,Beauty,Even,3,118,354"
"ITEM_0008781,ORD_007725,Home & Kitchen,Opportunity,1,595,595"
"ITEM_0008782,ORD_005165,Fashion,Between,3,415,1245"
"ITEM_0008783,ORD_003558,Fashion,Performance,2,521,1042"
"ITEM_0008784,ORD_004009,Beauty,Lead,1,107,107"
"ITEM_0008785,ORD_001863,Home & Kitchen,Memory,3,569,1707"
"ITEM_0008786,ORD_003777,Groceries,First,2,153,306"
"ITEM_0008787,ORD_005166,Groceries,Why,3,165,495"
"ITEM_0008788,ORD_001697,Beauty,Industry,2,152,304"
"ITEM_0008789,ORD_001361,Fashion,Six,1,509,509"
"ITEM_0008790,ORD_005527,Home & Kitchen,Owner,2,700,1400"
"ITEM_0008791,ORD_004520,Home & Kitchen,Son,2,218,436"
"ITEM_0008792,ORD_005059,Electronics,Care,1,1428,1428"
"ITEM_0008793,ORD_003244,Fashion,Another,3,390,1170"
"ITEM_0008794,ORD_001007,Fashion,Police,1,295,295"
"ITEM_0008795,ORD_005063,Home & Kitchen,Space,3,274,822"
"ITEM_0008796,ORD_005993,Groceries,Not,3,76,228"
"ITEM_0008797,ORD_000140,Electronics,Husband,1,1143,1143"
"ITEM_0008798,ORD_002626,Beauty,College,3,281,843"
"ITEM_0008799,ORD_005840,Fashion,Full,2,259,518"
"ITEM_0008800,ORD_007832,Fashion,Player,2,152,304"
"ITEM_0008801,ORD_003905,Fashion,Sort,1,371,371"
"ITEM_0008802,ORD_004488,Fashion,Although,1,493,493"
"ITEM_0008803,ORD_000861,Fashion,Later,2,420,840"
"ITEM_0008804,ORD_006340,Home & Kitchen,Act,2,597,1194"
"ITEM_0008805,ORD_000655,Beauty,Reduce,2,200,400"
"ITEM_0008806,ORD_002008,Home & Kitchen,Report,3,739,2217"
"ITEM_0008807,ORD_004515,Groceries,Form,2,128,256"
"ITEM_0008808,ORD_005646,Groceries,Young,2,183,366"
"ITEM_0008809,ORD_005786,Groceries,Eye,3,173,519"
"ITEM_0008810,ORD_006916,Fashion,Source,3,183,549"
