order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_003171,CUST_00071,1/2/2026,Web,Cancelled,1080,0,1080,Apple Pay,
ORD_003172,CUST_01135,12/20/2025,Call Center,Delivered,420,51.41,368.59,Wallet,SALE24
ORD_003173,CUST_00721,11/11/2025,Web,Delivered,416,39.86,376.14,COD,SALE10
ORD_003174,CUST_01575,11/13/2025,Call Center,Delivered,1192,0,1192,Wallet,
ORD_003175,CUST_00582,10/18/2025,Call Center,Delivered,311,26.33,284.67,Apple Pay,SALE12
ORD_003176,CUST_00540,10/23/2025,App,Cancelled,632,0,632,Apple Pay,
ORD_003177,CUST_00856,11/7/2025,Web,Delivered,1178,0,1178,Wallet,
ORD_003178,CUST_00207,12/24/2025,Web,Delivered,1662,0,1662,Apple Pay,
ORD_003179,CUST_01245,11/18/2025,Web,Delivered,193,0,193,Wallet,
ORD_003180,CUST_00100,10/15/2025,Call Center,Delivered,609,99.52,509.48,COD,SALE10
ORD_003181,CUST_00716,10/28/2025,Web,Delivered,1574,0,1574,COD,
ORD_003182,CUST_00988,12/4/2025,App,Delivered,591,71.13,519.87,Card,SALE22
ORD_003183,CUST_01213,12/14/2025,Web,Delivered,1114,109.29,1004.71,Wallet,SALE27
ORD_003184,CUST_00212,12/16/2025,Web,Delivered,1084,55.57,1028.43,COD,SALE21
ORD_003185,CUST_00658,12/31/2025,Call Center,Delivered,1775,0,1775,Wallet,
ORD_003186,CUST_00065,10/31/2025,Call Center,Delivered,705,0,705,COD,
ORD_003187,CUST_00939,12/4/2025,Call Center,Delivered,1263,113.85,1149.15,COD,SALE19
ORD_003188,CUST_00440,1/2/2026,App,In Transit,873,0,873,Wallet,
ORD_003189,CUST_01582,10/10/2025,App,Delivered,609,0,609,Card,
ORD_003190,CUST_00323,10/17/2025,Web,Delivered,696,0,696,COD,
ORD_003191,CUST_01995,11/29/2025,App,Delivered,136,0,136,Apple Pay,
ORD_003192,CUST_00794,12/15/2025,Call Center,Delivered,743,157.51,585.49,COD,SALE21
ORD_003193,CUST_01636,11/16/2025,App,Delivered,304,0,304,COD,
ORD_003194,CUST_00115,1/3/2026,App,Delivered,1026,116.13,909.87,Card,SALE14
ORD_003195,CUST_00763,11/16/2025,Call Center,Delivered,559,107.91,451.09,Card,SALE15
ORD_003196,CUST_00756,10/29/2025,Call Center,Delivered,836,0,836,Wallet,
ORD_003197,CUST_00340,10/31/2025,App,Delivered,309,85.79,223.21,Apple Pay,SALE22
ORD_003198,CUST_01111,12/20/2025,App,Delivered,983,0,983,COD,
ORD_003199,CUST_00602,11/29/2025,Web,Delivered,1099,0,1099,Card,
ORD_003200,CUST_01638,12/10/2025,Web,Delivered,1295,0,1295,COD,
ORD_003201,CUST_00662,10/25/2025,Web,Delivered,1070,0,1070,COD,
ORD_003202,CUST_01637,12/1/2025,Call Center,Delivered,130,0,130,Wallet,
ORD_003203,CUST_00805,12/10/2025,Call Center,Delivered,1199,0,1199,Apple Pay,
ORD_003204,CUST_00615,11/18/2025,App,Delivered,580,0,580,Card,
ORD_003205,CUST_01092,12/30/2025,Call Center,Delivered,1815,110.69,1704.31,Apple Pay,SALE30
ORD_003206,CUST_01614,12/19/2025,Call Center,In Transit,1302,184.9,1117.1,Apple Pay,SALE10
ORD_003207,CUST_00541,11/6/2025,App,Cancelled,884,0,884,Card,
ORD_003208,CUST_01189,10/17/2025,App,Delivered,1801,0,1801,Apple Pay,
ORD_003209,CUST_00623,11/2/2025,Web,Delivered,1447,93.04,1353.96,COD,SALE19
ORD_003210,CUST_00161,11/29/2025,App,Delivered,229,41.92,187.08,Card,SALE26
ORD_003211,CUST_01757,10/24/2025,Call Center,Delivered,312,0,312,Card,
ORD_003212,CUST_00475,12/14/2025,Web,Delivered,800,203.69,596.31,Apple Pay,SALE28
ORD_003213,CUST_00639,11/7/2025,App,Delivered,1469,0,1469,Apple Pay,
ORD_003214,CUST_00563,12/28/2025,Web,Delivered,102,0,102,Wallet,
ORD_003215,CUST_00436,12/26/2025,App,Delivered,1452,139.21,1312.79,Wallet,SALE21
ORD_003216,CUST_00971,12/18/2025,App,Delivered,1662,317.05,1344.95,Apple Pay,SALE29
ORD_003217,CUST_00549,12/31/2025,App,Delivered,650,62.07,587.93,Apple Pay,SALE18
ORD_003218,CUST_01887,10/28/2025,Web,Delivered,628,67.86,560.14,COD,SALE17
ORD_003219,CUST_00469,11/14/2025,Call Center,Returned,1346,0,1346,Wallet,
ORD_003220,CUST_01291,11/13/2025,Web,Delivered,282,0,282,Apple Pay,
ORD_003221,CUST_00874,11/7/2025,Web,Delivered,134,0,134,Card,
ORD_003222,CUST_01002,11/14/2025,App,Delivered,1539,83.95,1455.05,Card,SALE12
ORD_003223,CUST_01319,11/22/2025,Web,Delivered,154,37.02,116.98,Card,SALE15
ORD_003224,CUST_00077,11/15/2025,Web,Delivered,759,0,759,Wallet,
ORD_003225,CUST_01068,11/13/2025,Web,Delivered,1002,0,1002,Apple Pay,
ORD_003226,CUST_01063,10/20/2025,Web,Delivered,1686,182.74,1503.26,Card,SALE24
ORD_003227,CUST_01656,12/21/2025,App,Returned,124,23.18,100.82,Apple Pay,SALE24
ORD_003228,CUST_01945,12/6/2025,Call Center,Delivered,108,10.2,97.8,Wallet,SALE29
ORD_003229,CUST_01914,12/30/2025,Web,Delivered,504,66.32,437.68,Card,SALE12
ORD_003230,CUST_01441,11/10/2025,App,Returned,1005,0,1005,Wallet,
ORD_003231,CUST_01889,12/23/2025,Web,Delivered,1361,0,1361,Card,
ORD_003232,CUST_01740,10/20/2025,Web,Delivered,1759,0,1759,COD,
ORD_003233,CUST_01356,10/29/2025,Web,Delivered,575,0,575,Apple Pay,
ORD_003234,CUST_00332,12/5/2025,Call Center,Returned,1536,316.58,1219.42,Apple Pay,SALE10
ORD_003235,CUST_00480,11/18/2025,App,Cancelled,1776,0,1776,Card,
ORD_003236,CUST_01196,12/11/2025,Web,Delivered,737,95.59,641.41,Wallet,SALE16
ORD_003237,CUST_00229,10/17/2025,Web,Delivered,1573,0,1573,Apple Pay,
ORD_003238,CUST_00931,12/7/2025,Call Center,Cancelled,582,0,582,Apple Pay,
ORD_003239,CUST_01015,12/15/2025,App,In Transit,1522,290.64,1231.36,Wallet,SALE26
ORD_003240,CUST_00499,10/16/2025,App,Cancelled,870,257.05,612.95,Apple Pay,SALE27
ORD_003241,CUST_00161,12/4/2025,Web,Delivered,1028,78.21,949.79,Card,SALE25
ORD_003242,CUST_00069,11/9/2025,App,Delivered,1978,185.99,1792.01,Card,SALE25
ORD_003243,CUST_00655,11/5/2025,Call Center,Delivered,1887,0,1887,Card,
ORD_003244,CUST_00051,11/14/2025,Call Center,In Transit,895,0,895,COD,
ORD_003245,CUST_00539,11/14/2025,Web,Delivered,1895,0,1895,Apple Pay,
ORD_003246,CUST_00607,10/11/2025,Call Center,Delivered,131,0,131,Wallet,
ORD_003247,CUST_01790,12/5/2025,Call Center,Delivered,1095,0,1095,Wallet,
ORD_003248,CUST_01425,12/22/2025,Call Center,Delivered,1454,0,1454,Apple Pay,
ORD_003249,CUST_00310,11/18/2025,Web,Delivered,914,217.06,696.94,Card,SALE20
ORD_003250,CUST_00110,1/3/2026,App,Delivered,148,9.97,138.03,Card,SALE11
ORD_003251,CUST_00851,12/25/2025,Call Center,Delivered,270,24.95,245.05,Wallet,SALE18
ORD_003252,CUST_00168,12/17/2025,App,Cancelled,1679,189.19,1489.81,Card,SALE11
ORD_003253,CUST_01342,12/10/2025,Call Center,Cancelled,1477,149.47,1327.53,Apple Pay,SALE28
ORD_003254,CUST_01394,10/8/2025,Call Center,In Transit,1378,0,1378,Apple Pay,
ORD_003255,CUST_01381,12/7/2025,App,Delivered,1079,0,1079,Wallet,
ORD_003256,CUST_01385,11/5/2025,Call Center,Delivered,1183,0,1183,Apple Pay,
ORD_003257,CUST_00650,11/11/2025,App,Delivered,1853,378.79,1474.21,COD,SALE12
ORD_003258,CUST_01800,12/17/2025,App,Delivered,1681,390.06,1290.94,Card,SALE26
ORD_003259,CUST_00249,11/3/2025,Web,Delivered,1589,434.26,1154.74,COD,SALE10
ORD_003260,CUST_00537,12/20/2025,Call Center,Delivered,418,0,418,COD,
ORD_003261,CUST_00649,10/15/2025,Call Center,Delivered,967,0,967,Apple Pay,
ORD_003262,CUST_00561,1/2/2026,App,Delivered,1835,0,1835,Card,
ORD_003263,CUST_00468,10/11/2025,App,Returned,1560,0,1560,COD,
ORD_003264,CUST_01817,10/14/2025,Web,In Transit,1714,295.46,1418.54,Card,SALE15
ORD_003265,CUST_01195,12/1/2025,Call Center,In Transit,879,163.55,715.45,Wallet,SALE15
ORD_003266,CUST_01858,10/17/2025,Web,In Transit,481,0,481,Wallet,
ORD_003267,CUST_01970,12/3/2025,Call Center,Delivered,717,55.81,661.19,Apple Pay,SALE26
ORD_003268,CUST_00153,11/25/2025,App,Delivered,331,93.53,237.47,Apple Pay,SALE18
ORD_003269,CUST_00657,10/24/2025,Web,Delivered,149,15.19,133.81,Wallet,SALE20
ORD_003270,CUST_01383,10/11/2025,Call Center,Delivered,1538,0,1538,Apple Pay,
ORD_003271,CUST_01087,11/3/2025,Call Center,Delivered,1530,408.51,1121.49,Wallet,SALE28
ORD_003272,CUST_01495,11/30/2025,Web,Returned,300,15.47,284.53,Apple Pay,SALE15
ORD_003273,CUST_01816,11/14/2025,Web,Delivered,338,0,338,COD,
ORD_003274,CUST_01042,11/26/2025,App,Delivered,398,0,398,Card,
ORD_003275,CUST_01269,10/20/2025,Call Center,Returned,458,38.69,419.31,Apple Pay,SALE17
ORD_003276,CUST_01878,10/22/2025,App,Delivered,1577,0,1577,Wallet,
ORD_003277,CUST_00710,12/26/2025,Call Center,Returned,1101,217.31,883.69,COD,SALE18
ORD_003278,CUST_01398,12/24/2025,App,Delivered,1574,0,1574,COD,
ORD_003279,CUST_00448,10/28/2025,Web,Delivered,901,196.79,704.21,Wallet,SALE22
ORD_003280,CUST_00883,12/21/2025,App,Delivered,1437,0,1437,Wallet,
ORD_003281,CUST_00063,1/2/2026,Call Center,Delivered,1595,288.36,1306.64,Apple Pay,SALE17
ORD_003282,CUST_00300,10/22/2025,App,Delivered,165,16.63,148.37,COD,SALE26
ORD_003283,CUST_01862,12/13/2025,App,Delivered,1055,0,1055,Apple Pay,
ORD_003284,CUST_00171,12/13/2025,Call Center,Delivered,1498,153.51,1344.49,Apple Pay,SALE21
ORD_003285,CUST_00306,12/11/2025,App,Delivered,1661,384.88,1276.12,Card,SALE12
ORD_003286,CUST_00047,10/25/2025,Web,Delivered,1363,0,1363,Apple Pay,
ORD_003287,CUST_01397,12/14/2025,Web,Delivered,618,35.19,582.81,Apple Pay,SALE16
ORD_003288,CUST_00136,12/14/2025,Call Center,Delivered,1388,0,1388,Wallet,
ORD_003289,CUST_01402,1/1/2026,App,Returned,823,0,823,Card,
ORD_003290,CUST_01267,11/26/2025,Call Center,Delivered,166,0,166,Wallet,
ORD_003291,CUST_00880,12/12/2025,App,Delivered,1554,0,1554,Card,
ORD_003292,CUST_00926,12/17/2025,App,Delivered,529,0,529,Card,
ORD_003293,CUST_00006,12/10/2025,Call Center,Delivered,414,42.6,371.4,COD,SALE30
ORD_003294,CUST_00936,11/22/2025,App,Delivered,662,0,662,Apple Pay,
ORD_003295,CUST_01740,10/24/2025,App,Cancelled,1671,0,1671,Card,
ORD_003296,CUST_00812,12/6/2025,App,Delivered,1884,0,1884,Apple Pay,
ORD_003297,CUST_01144,11/4/2025,Call Center,Delivered,1353,0,1353,Card,
ORD_003298,CUST_00003,12/2/2025,Web,Delivered,609,0,609,Wallet,
ORD_003299,CUST_00893,11/14/2025,Web,Delivered,231,48.15,182.85,Card,SALE10
ORD_003300,CUST_00595,11/22/2025,Call Center,Delivered,1504,0,1504,Wallet,
ORD_003301,CUST_00614,12/16/2025,Call Center,Cancelled,1592,157.58,1434.42,COD,SALE26
ORD_003302,CUST_00606,12/22/2025,App,Delivered,107,0,107,Wallet,
ORD_003303,CUST_01249,11/12/2025,Call Center,Delivered,1775,0,1775,Apple Pay,
ORD_003304,CUST_00251,11/22/2025,App,Delivered,302,38.44,263.56,Wallet,SALE15
ORD_003305,CUST_00334,12/17/2025,Call Center,In Transit,1529,0,1529,Card,
ORD_003306,CUST_01123,12/10/2025,Web,Delivered,764,0,764,Wallet,
ORD_003307,CUST_00556,12/27/2025,Call Center,Cancelled,581,0,581,Wallet,
ORD_003308,CUST_00697,10/9/2025,App,Delivered,1117,196.76,920.24,Card,SALE13
ORD_003309,CUST_00676,12/14/2025,Web,Delivered,278,0,278,Apple Pay,
ORD_003310,CUST_00913,10/26/2025,Call Center,Delivered,1809,0,1809,Apple Pay,
ORD_003311,CUST_00912,11/29/2025,Call Center,Delivered,182,0,182,COD,
ORD_003312,CUST_01974,11/19/2025,Call Center,Cancelled,140,0,140,Card,
ORD_003313,CUST_01714,10/26/2025,Web,Delivered,1547,150.2,1396.8,Wallet,SALE14
ORD_003314,CUST_00754,10/6/2025,Web,Returned,464,64.63,399.37,Wallet,SALE21
ORD_003315,CUST_01509,11/19/2025,Call Center,Delivered,1321,207.11,1113.89,Wallet,SALE24
ORD_003316,CUST_01747,12/23/2025,App,Delivered,1115,0,1115,Apple Pay,
ORD_003317,CUST_01452,11/25/2025,Web,Delivered,1313,95,1218,COD,SALE24
ORD_003318,CUST_01571,10/8/2025,App,Delivered,1890,0,1890,Apple Pay,
ORD_003319,CUST_01828,11/19/2025,Call Center,Delivered,101,0,101,Card,
ORD_003320,CUST_01351,12/13/2025,App,Delivered,1734,238.98,1495.02,COD,SALE16
ORD_003321,CUST_00770,12/27/2025,App,Cancelled,876,95.93,780.07,COD,SALE18
ORD_003322,CUST_01533,12/25/2025,App,Delivered,1039,0,1039,COD,
ORD_003323,CUST_00576,11/15/2025,App,Delivered,114,16.2,97.8,COD,SALE28
ORD_003324,CUST_01811,10/19/2025,App,Delivered,1337,130.91,1206.09,Wallet,SALE22
ORD_003325,CUST_00452,12/7/2025,Call Center,Delivered,199,55.41,143.59,Wallet,SALE14
ORD_003326,CUST_01317,10/24/2025,Call Center,Delivered,1151,0,1151,Card,
ORD_003327,CUST_00481,10/22/2025,Web,Delivered,1218,92.35,1125.65,COD,SALE11
ORD_003328,CUST_01322,1/3/2026,Web,Delivered,1557,366.32,1190.68,Wallet,SALE29
ORD_003329,CUST_01931,10/12/2025,Web,In Transit,1292,358.46,933.54,Wallet,SALE24
ORD_003330,CUST_01781,11/25/2025,Web,Delivered,1500,373.38,1126.62,Card,SALE24
ORD_003331,CUST_01697,12/13/2025,Call Center,Delivered,925,0,925,Apple Pay,
ORD_003332,CUST_01340,12/5/2025,Web,In Transit,1411,119,1292,Wallet,SALE28
ORD_003333,CUST_01640,12/1/2025,App,Delivered,323,17.15,305.85,COD,SALE29
ORD_003334,CUST_01284,10/14/2025,Call Center,Cancelled,1156,0,1156,Card,
ORD_003335,CUST_01173,11/10/2025,Web,Delivered,1046,125.94,920.06,Wallet,SALE24
ORD_003336,CUST_01018,11/22/2025,Web,Delivered,1139,161.96,977.04,Card,SALE22
ORD_003337,CUST_01688,12/7/2025,Web,Delivered,1076,0,1076,Apple Pay,
ORD_003338,CUST_00907,10/12/2025,Call Center,Delivered,1822,330.83,1491.17,Apple Pay,SALE24
ORD_003339,CUST_01887,10/8/2025,Call Center,Cancelled,894,0,894,Wallet,
ORD_003340,CUST_01283,1/3/2026,Web,Delivered,1446,0,1446,COD,
ORD_003341,CUST_00305,12/10/2025,App,Delivered,894,0,894,Wallet,
ORD_003342,CUST_01852,12/10/2025,Web,Delivered,678,0,678,Wallet,
ORD_003343,CUST_01569,12/29/2025,Call Center,Delivered,366,73.18,292.82,Card,SALE14
ORD_003344,CUST_00401,12/14/2025,Web,Delivered,1782,159.06,1622.94,Wallet,SALE13
ORD_003345,CUST_01217,10/7/2025,App,Delivered,683,44.8,638.2,COD,SALE17
ORD_003346,CUST_00154,11/27/2025,Web,In Transit,648,0,648,Wallet,
ORD_003347,CUST_00498,11/19/2025,Web,Delivered,1914,0,1914,Apple Pay,
ORD_003348,CUST_00084,11/12/2025,App,Delivered,185,31.88,153.12,Card,SALE16
ORD_003349,CUST_01912,11/18/2025,Call Center,Delivered,956,181.47,774.53,Apple Pay,SALE22
ORD_003350,CUST_01155,12/3/2025,Call Center,Delivered,327,19.87,307.13,COD,SALE25
ORD_003351,CUST_01726,11/11/2025,Web,Delivered,1486,191.05,1294.95,Apple Pay,SALE13
ORD_003352,CUST_01781,12/15/2025,Call Center,Delivered,1955,0,1955,Card,
ORD_003353,CUST_00581,11/11/2025,Call Center,Delivered,846,0,846,COD,
ORD_003354,CUST_00526,11/17/2025,Web,Delivered,1474,0,1474,Wallet,
ORD_003355,CUST_00259,11/12/2025,App,Delivered,1289,0,1289,Apple Pay,
ORD_003356,CUST_00998,10/27/2025,Call Center,In Transit,113,0,113,Wallet,
ORD_003357,CUST_00281,11/2/2025,Web,Cancelled,1990,145.69,1844.31,COD,SALE28
ORD_003358,CUST_01687,11/12/2025,App,Delivered,1581,120.61,1460.39,COD,SALE17
ORD_003359,CUST_01477,10/11/2025,App,Cancelled,919,0,919,Apple Pay,
ORD_003360,CUST_01940,10/8/2025,App,Delivered,1922,293.31,1628.69,Apple Pay,SALE21
ORD_003361,CUST_00938,10/18/2025,App,Delivered,790,71.13,718.87,Apple Pay,SALE10
ORD_003362,CUST_01389,12/21/2025,App,Delivered,1979,288.18,1690.82,COD,SALE28
ORD_003363,CUST_00634,10/17/2025,App,Delivered,1837,0,1837,Apple Pay,
ORD_003364,CUST_00235,11/16/2025,App,Delivered,1931,0,1931,COD,
ORD_003365,CUST_01406,12/5/2025,Call Center,Delivered,1504,0,1504,Card,
ORD_003366,CUST_01184,11/16/2025,Call Center,Delivered,1616,0,1616,Card,
ORD_003367,CUST_00984,12/24/2025,App,Delivered,105,19.28,85.72,Apple Pay,SALE11
ORD_003368,CUST_01146,12/18/2025,App,Delivered,1873,0,1873,Apple Pay,
ORD_003369,CUST_01597,12/28/2025,Web,Delivered,1010,68.86,941.14,Wallet,SALE25
ORD_003370,CUST_01821,11/8/2025,App,Cancelled,1605,0,1605,COD,
ORD_003371,CUST_00309,12/14/2025,Call Center,Delivered,227,0,227,Card,
ORD_003372,CUST_01999,10/22/2025,Call Center,Delivered,262,45.88,216.12,Wallet,SALE18
ORD_003373,CUST_01188,11/23/2025,App,Delivered,951,82.33,868.67,Wallet,SALE25
ORD_003374,CUST_01163,11/11/2025,Call Center,In Transit,936,0,936,Apple Pay,
ORD_003375,CUST_00319,10/7/2025,Call Center,Delivered,1914,146.47,1767.53,Wallet,SALE15
ORD_003376,CUST_00928,10/25/2025,Web,Delivered,840,0,840,Apple Pay,
ORD_003377,CUST_01099,12/1/2025,App,Delivered,1113,0,1113,Wallet,
ORD_003378,CUST_00959,11/6/2025,App,Returned,953,0,953,Card,
ORD_003379,CUST_01243,11/6/2025,App,Delivered,391,88.79,302.21,COD,SALE22
ORD_003380,CUST_01227,12/17/2025,Call Center,In Transit,1169,0,1169,COD,
ORD_003381,CUST_01474,12/25/2025,Call Center,Delivered,1930,0,1930,Apple Pay,
ORD_003382,CUST_00055,1/3/2026,Web,Delivered,626,0,626,Apple Pay,
ORD_003383,CUST_00069,11/22/2025,Web,Delivered,252,36.33,215.67,Apple Pay,SALE27
ORD_003384,CUST_00413,12/25/2025,Call Center,In Transit,1155,0,1155,Apple Pay,
ORD_003385,CUST_00967,10/22/2025,Web,Delivered,874,0,874,COD,
ORD_003386,CUST_00391,12/19/2025,App,In Transit,1054,0,1054,Wallet,
ORD_003387,CUST_00740,12/4/2025,Web,Delivered,373,0,373,Wallet,
ORD_003388,CUST_00174,10/22/2025,Call Center,Delivered,270,34.88,235.12,Wallet,SALE27
ORD_003389,CUST_00006,10/6/2025,App,Delivered,140,0,140,Apple Pay,
ORD_003390,CUST_00350,12/29/2025,Web,Delivered,1095,181.13,913.87,Card,SALE11
ORD_003391,CUST_00464,12/6/2025,Web,Returned,1065,59.45,1005.55,Wallet,SALE24
ORD_003392,CUST_01433,12/15/2025,Call Center,Cancelled,1322,0,1322,Apple Pay,
ORD_003393,CUST_00138,12/23/2025,App,Cancelled,270,22.34,247.66,Card,SALE11
ORD_003394,CUST_01670,12/21/2025,Web,Delivered,1485,0,1485,Wallet,
ORD_003395,CUST_00099,12/15/2025,Web,Delivered,157,8.04,148.96,Apple Pay,SALE15
ORD_003396,CUST_01441,10/8/2025,Call Center,Delivered,1505,169.57,1335.43,Card,SALE10
ORD_003397,CUST_01846,11/4/2025,Web,Cancelled,1481,0,1481,Apple Pay,
ORD_003398,CUST_01340,10/11/2025,Web,Delivered,650,76.34,573.66,Apple Pay,SALE20
ORD_003399,CUST_01533,11/25/2025,Web,In Transit,1318,392.98,925.02,COD,SALE21
ORD_003400,CUST_01389,10/8/2025,Call Center,In Transit,409,0,409,Wallet,
ORD_003401,CUST_00171,11/13/2025,Web,Delivered,1470,81.75,1388.25,COD,SALE24
ORD_003402,CUST_01625,10/8/2025,Web,Delivered,697,0,697,COD,
ORD_003403,CUST_01600,10/17/2025,App,Cancelled,588,0,588,Apple Pay,
ORD_003404,CUST_01580,10/8/2025,Call Center,Delivered,1730,214.79,1515.21,Card,SALE22
ORD_003405,CUST_00656,11/21/2025,Web,In Transit,1671,460.57,1210.43,Apple Pay,SALE19
ORD_003406,CUST_01067,11/26/2025,Call Center,Delivered,1326,172.37,1153.63,Card,SALE18
ORD_003407,CUST_00072,10/30/2025,App,Delivered,658,0,658,Wallet,
ORD_003408,CUST_00581,12/29/2025,Call Center,Delivered,1130,0,1130,Wallet,
ORD_003409,CUST_01157,10/16/2025,Call Center,Delivered,643,0,643,COD,
ORD_003410,CUST_01567,12/3/2025,Web,Delivered,474,0,474,Apple Pay,
ORD_003411,CUST_00200,12/20/2025,App,Delivered,1608,0,1608,Card,
ORD_003412,CUST_01420,12/25/2025,Call Center,Delivered,1965,171.34,1793.66,Apple Pay,SALE26
ORD_003413,CUST_01489,11/23/2025,Call Center,Delivered,1348,0,1348,COD,
ORD_003414,CUST_01694,10/22/2025,Web,Delivered,256,0,256,COD,
ORD_003415,CUST_01423,12/9/2025,Call Center,Delivered,207,19.75,187.25,Card,SALE11
ORD_003416,CUST_01345,11/11/2025,Web,Delivered,1911,0,1911,Apple Pay,
ORD_003417,CUST_01744,11/22/2025,Web,Delivered,1457,220.44,1236.56,COD,SALE28
ORD_003418,CUST_01888,10/25/2025,App,Delivered,1158,334.76,823.24,COD,SALE12
ORD_003419,CUST_01991,10/8/2025,Web,Delivered,1848,144.5,1703.5,Wallet,SALE24
ORD_003420,CUST_00604,12/12/2025,Call Center,Delivered,724,0,724,Apple Pay,
ORD_003421,CUST_01122,12/2/2025,Call Center,Delivered,312,0,312,COD,
ORD_003422,CUST_00161,11/6/2025,App,Delivered,265,0,265,Card,
ORD_003423,CUST_01640,12/16/2025,Call Center,In Transit,1756,0,1756,COD,
ORD_003424,CUST_01931,11/10/2025,Call Center,Cancelled,967,0,967,Apple Pay,
ORD_003425,CUST_01927,11/4/2025,Web,Delivered,1307,298.92,1008.08,Wallet,SALE26
ORD_003426,CUST_01980,12/26/2025,App,Delivered,628,165.65,462.35,Card,SALE29
ORD_003427,CUST_01191,10/7/2025,App,Delivered,1996,515.58,1480.42,Card,SALE20
ORD_003428,CUST_01425,11/6/2025,Web,Delivered,1333,0,1333,Card,
ORD_003429,CUST_00515,11/16/2025,App,Delivered,1530,0,1530,Card,
ORD_003430,CUST_00571,10/28/2025,Web,In Transit,327,0,327,Apple Pay,
ORD_003431,CUST_01473,10/10/2025,Web,Delivered,1337,0,1337,Card,
ORD_003432,CUST_01646,11/13/2025,App,Delivered,837,0,837,COD,
ORD_003433,CUST_01662,11/5/2025,App,Delivered,1877,553.55,1323.45,Wallet,SALE29
ORD_003434,CUST_01775,11/24/2025,App,Delivered,616,0,616,Card,
ORD_003435,CUST_01892,11/26/2025,App,Delivered,368,34.94,333.06,COD,SALE24
ORD_003436,CUST_01813,10/12/2025,Call Center,In Transit,1482,0,1482,Apple Pay,
ORD_003437,CUST_01302,10/12/2025,App,Delivered,238,0,238,Apple Pay,
ORD_003438,CUST_01765,12/26/2025,App,Delivered,1886,401.26,1484.74,Card,SALE16
ORD_003439,CUST_01736,12/11/2025,Call Center,Cancelled,1213,120.27,1092.73,Card,SALE22
ORD_003440,CUST_01428,11/26/2025,Web,Delivered,952,0,952,Wallet,
ORD_003441,CUST_00475,11/19/2025,Web,Delivered,1151,0,1151,Wallet,
ORD_003442,CUST_00059,12/13/2025,Call Center,Cancelled,263,0,263,COD,
ORD_003443,CUST_01922,12/13/2025,Call Center,Delivered,793,0,793,Apple Pay,
ORD_003444,CUST_01867,11/24/2025,Call Center,Delivered,986,0,986,Wallet,
ORD_003445,CUST_01824,12/14/2025,Call Center,In Transit,459,0,459,Wallet,
ORD_003446,CUST_00092,12/3/2025,App,Delivered,1019,203.04,815.96,COD,SALE29
ORD_003447,CUST_01853,11/6/2025,App,In Transit,1206,0,1206,COD,
ORD_003448,CUST_00426,11/9/2025,Web,Delivered,529,75.01,453.99,Wallet,SALE14
ORD_003449,CUST_01788,11/3/2025,Call Center,Delivered,1713,0,1713,Apple Pay,
ORD_003450,CUST_00382,11/4/2025,App,Delivered,1209,154.49,1054.51,Apple Pay,SALE10
ORD_003451,CUST_00013,10/31/2025,Web,Delivered,1579,0,1579,COD,
ORD_003452,CUST_01987,12/24/2025,Call Center,Delivered,1802,0,1802,COD,
ORD_003453,CUST_01688,12/6/2025,Web,Delivered,1463,0,1463,Wallet,
ORD_003454,CUST_01958,10/14/2025,Call Center,Delivered,1765,465.1,1299.9,COD,SALE20
ORD_003455,CUST_00396,10/12/2025,App,Cancelled,1924,0,1924,Apple Pay,
ORD_003456,CUST_00115,12/2/2025,Web,Delivered,1123,142.3,980.7,Wallet,SALE28
ORD_003457,CUST_01929,12/18/2025,Web,Delivered,1062,0,1062,COD,
ORD_003458,CUST_01671,11/7/2025,App,Delivered,448,0,448,COD,
ORD_003459,CUST_01564,12/15/2025,Web,Delivered,1715,0,1715,Wallet,
ORD_003460,CUST_01237,10/6/2025,Call Center,Delivered,1960,0,1960,Apple Pay,
ORD_003461,CUST_00080,11/27/2025,App,Delivered,1927,421.48,1505.52,Apple Pay,SALE27
ORD_003462,CUST_01616,10/21/2025,Web,Delivered,1200,192.45,1007.55,Wallet,SALE22
ORD_003463,CUST_00801,11/21/2025,Web,Delivered,1880,137.78,1742.22,Wallet,SALE18
ORD_003464,CUST_01529,10/10/2025,Web,Delivered,1154,161.3,992.7,COD,SALE16
ORD_003465,CUST_00145,10/7/2025,App,Delivered,483,54.27,428.73,Wallet,SALE21
ORD_003466,CUST_01413,11/8/2025,App,Delivered,1194,0,1194,Apple Pay,
ORD_003467,CUST_01388,10/17/2025,Web,Cancelled,1925,0,1925,Wallet,
ORD_003468,CUST_00066,11/2/2025,Web,Delivered,426,0,426,Wallet,
ORD_003469,CUST_00264,12/28/2025,App,Cancelled,522,0,522,COD,
ORD_003470,CUST_01421,12/19/2025,App,Delivered,1279,0,1279,Apple Pay,
ORD_003471,CUST_01115,12/6/2025,App,Delivered,286,59.03,226.97,Card,SALE20
ORD_003472,CUST_00156,12/30/2025,Call Center,Delivered,1924,512.28,1411.72,Card,SALE21
ORD_003473,CUST_00937,11/29/2025,App,Delivered,1776,0,1776,Apple Pay,
ORD_003474,CUST_01344,11/7/2025,Web,Delivered,143,0,143,Apple Pay,
ORD_003475,CUST_00750,10/18/2025,Web,Delivered,245,70.78,174.22,Wallet,SALE24
