fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,actual_delivery_date,delivery_status,delay_reason,delivery_partner
FUL_ORD_004767,ORD_004767,Dubai Hub,Zone A,10/28/2025,10/28/2025,On Time,,QuickShip
FUL_ORD_004768,ORD_004768,Sharjah Hub,Zone B,10/30/2025,10/30/2025,On Time,,FastTrack
FUL_ORD_004769,ORD_004769,Abu Dhabi Hub,Zone C,11/30/2025,11/30/2025,On Time,,QuickShip
FUL_ORD_004770,ORD_004770,Abu Dhabi Hub,Zone B,11/6/2025,11/6/2025,On Time,,QuickShip
FUL_ORD_004771,ORD_004771,Dubai Hub,Zone C,12/17/2025,12/17/2025,On Time,,SpeedLink
FUL_ORD_004772,ORD_004772,Abu Dhabi Hub,Zone F,11/21/2025,11/21/2025,On Time,,SpeedLink
FUL_ORD_004773,ORD_004773,Sharjah Hub,Zone D,11/27/2025,11/27/2025,On Time,,QuickShip
FUL_ORD_004774,ORD_004774,Sharjah Hub,Zone A,11/29/2025,11/30/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_004775,ORD_004775,Sharjah Hub,Zone F,11/15/2025,11/15/2025,On Time,,FastTrack
FUL_ORD_004776,ORD_004776,Dubai Hub,Zone B,12/11/2025,12/11/2025,On Time,,QuickShip
FUL_ORD_004777,ORD_004777,Sharjah Hub,Zone E,10/19/2025,10/19/2025,On Time,,FastTrack
FUL_ORD_004778,ORD_004778,Sharjah Hub,Zone D,11/11/2025,11/12/2025,Delayed,Address Issue,QuickShip
FUL_ORD_004779,ORD_004779,Abu Dhabi Hub,Zone E,12/19/2025,12/19/2025,On Time,,FastTrack
FUL_ORD_004780,ORD_004780,Abu Dhabi Hub,Zone F,12/28/2025,,Pending,,SpeedLink
FUL_ORD_004781,ORD_004781,Sharjah Hub,Zone C,10/18/2025,10/18/2025,On Time,,SpeedLink
FUL_ORD_004782,ORD_004782,Abu Dhabi Hub,Zone B,12/22/2025,12/22/2025,On Time,,SpeedLink
FUL_ORD_004783,ORD_004783,Abu Dhabi Hub,Zone C,11/13/2025,11/13/2025,On Time,,SpeedLink
FUL_ORD_004784,ORD_004784,Dubai Hub,Zone A,10/24/2025,10/24/2025,On Time,,FastTrack
FUL_ORD_004785,ORD_004785,Abu Dhabi Hub,Zone C,11/26/2025,11/26/2025,On Time,,SpeedLink
FUL_ORD_004786,ORD_004786,Abu Dhabi Hub,Zone D,12/7/2025,12/7/2025,On Time,,FastTrack
FUL_ORD_004787,ORD_004787,Dubai Hub,Zone C,11/10/2025,,Failed,,FastTrack
FUL_ORD_004788,ORD_004788,Abu Dhabi Hub,Zone C,12/5/2025,12/5/2025,On Time,,FastTrack
FUL_ORD_004789,ORD_004789,Sharjah Hub,Zone D,10/21/2025,10/21/2025,On Time,,SpeedLink
FUL_ORD_004790,ORD_004790,Abu Dhabi Hub,Zone B,11/7/2025,11/7/2025,On Time,,FastTrack
FUL_ORD_004791,ORD_004791,Dubai Hub,Zone D,12/26/2025,12/26/2025,Delayed,Traffic/Weather,QuickShip
FUL_ORD_004792,ORD_004792,Abu Dhabi Hub,Zone E,11/17/2025,11/17/2025,On Time,,SpeedLink
FUL_ORD_004793,ORD_004793,Sharjah Hub,Zone E,10/31/2025,10/31/2025,On Time,,SpeedLink
FUL_ORD_004794,ORD_004794,Sharjah Hub,Zone D,12/11/2025,12/11/2025,On Time,,FastTrack
FUL_ORD_004795,ORD_004795,Dubai Hub,Zone D,11/27/2025,11/27/2025,On Time,,SpeedLink
FUL_ORD_004796,ORD_004796,Dubai Hub,Zone F,11/25/2025,11/27/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_004797,ORD_004797,Dubai Hub,Zone A,12/9/2025,12/9/2025,On Time,,QuickShip
FUL_ORD_004798,ORD_004798,Sharjah Hub,Zone A,10/16/2025,10/18/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_004799,ORD_004799,Sharjah Hub,Zone F,12/6/2025,,Failed,,SpeedLink
FUL_ORD_004800,ORD_004800,Dubai Hub,Zone D,12/12/2025,12/12/2025,On Time,,SpeedLink
FUL_ORD_004801,ORD_004801,Sharjah Hub,Zone B,10/31/2025,10/31/2025,On Time,,FastTrack
FUL_ORD_004802,ORD_004802,Sharjah Hub,Zone D,1/8/2026,1/8/2026,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_004803,ORD_004803,Sharjah Hub,Zone A,10/30/2025,10/30/2025,On Time,,QuickShip
FUL_ORD_004804,ORD_004804,Abu Dhabi Hub,Zone B,10/25/2025,10/25/2025,On Time,,SpeedLink
FUL_ORD_004805,ORD_004805,Abu Dhabi Hub,Zone F,10/26/2025,,Pending,,SpeedLink
FUL_ORD_004806,ORD_004806,Sharjah Hub,Zone D,1/7/2026,1/8/2026,Delayed,Traffic/Weather,QuickShip
FUL_ORD_004807,ORD_004807,Sharjah Hub,Zone A,10/21/2025,10/21/2025,On Time,,SpeedLink
FUL_ORD_004808,ORD_004808,Abu Dhabi Hub,Zone B,12/14/2025,12/14/2025,On Time,,SpeedLink
FUL_ORD_004809,ORD_004809,Dubai Hub,Zone F,11/22/2025,,Pending,,FastTrack
FUL_ORD_004810,ORD_004810,Sharjah Hub,Zone F,11/25/2025,11/25/2025,On Time,,QuickShip
FUL_ORD_004811,ORD_004811,Dubai Hub,Zone E,10/30/2025,11/1/2025,Delayed,Rider Unavailable,QuickShip
FUL_ORD_004812,ORD_004812,Abu Dhabi Hub,Zone A,11/28/2025,11/28/2025,On Time,,QuickShip
FUL_ORD_004813,ORD_004813,Abu Dhabi Hub,Zone F,10/12/2025,10/12/2025,On Time,,SpeedLink
FUL_ORD_004814,ORD_004814,Dubai Hub,Zone F,10/28/2025,,Pending,,QuickShip
FUL_ORD_004815,ORD_004815,Abu Dhabi Hub,Zone F,12/12/2025,12/12/2025,On Time,,FastTrack
FUL_ORD_004816,ORD_004816,Sharjah Hub,Zone A,12/15/2025,,Pending,,FastTrack
FUL_ORD_004817,ORD_004817,Abu Dhabi Hub,Zone A,11/1/2025,11/1/2025,On Time,,FastTrack
FUL_ORD_004818,ORD_004818,Sharjah Hub,Zone A,12/14/2025,12/15/2025,Delayed,Warehouse Delay,QuickShip
FUL_ORD_004819,ORD_004819,Dubai Hub,Zone A,10/26/2025,,Pending,,QuickShip
FUL_ORD_004820,ORD_004820,Dubai Hub,Zone B,12/26/2025,12/26/2025,On Time,,QuickShip
FUL_ORD_004821,ORD_004821,Sharjah Hub,Zone C,11/1/2025,,Failed,,SpeedLink
FUL_ORD_004822,ORD_004822,Abu Dhabi Hub,Zone A,11/4/2025,,Failed,,FastTrack
FUL_ORD_004823,ORD_004823,Dubai Hub,Zone D,11/13/2025,11/13/2025,On Time,,SpeedLink
FUL_ORD_004824,ORD_004824,Abu Dhabi Hub,Zone F,11/8/2025,,Pending,,SpeedLink
FUL_ORD_004825,ORD_004825,Dubai Hub,Zone D,11/25/2025,,Failed,,FastTrack
FUL_ORD_004826,ORD_004826,Sharjah Hub,Zone E,11/12/2025,11/12/2025,On Time,,FastTrack
FUL_ORD_004827,ORD_004827,Sharjah Hub,Zone E,11/24/2025,11/24/2025,On Time,,QuickShip
FUL_ORD_004828,ORD_004828,Abu Dhabi Hub,Zone D,11/26/2025,11/26/2025,On Time,,FastTrack
FUL_ORD_004829,ORD_004829,Dubai Hub,Zone E,11/23/2025,11/23/2025,On Time,,QuickShip
FUL_ORD_004830,ORD_004830,Sharjah Hub,Zone B,12/24/2025,12/24/2025,On Time,,SpeedLink
FUL_ORD_004831,ORD_004831,Abu Dhabi Hub,Zone F,11/30/2025,11/30/2025,On Time,,FastTrack
FUL_ORD_004832,ORD_004832,Abu Dhabi Hub,Zone F,12/24/2025,12/24/2025,On Time,,SpeedLink
FUL_ORD_004833,ORD_004833,Abu Dhabi Hub,Zone D,10/17/2025,10/17/2025,On Time,,QuickShip
FUL_ORD_004834,ORD_004834,Dubai Hub,Zone A,11/10/2025,11/10/2025,On Time,,QuickShip
FUL_ORD_004835,ORD_004835,Sharjah Hub,Zone D,11/29/2025,11/29/2025,On Time,,SpeedLink
FUL_ORD_004836,ORD_004836,Dubai Hub,Zone C,10/26/2025,10/26/2025,On Time,,FastTrack
FUL_ORD_004837,ORD_004837,Dubai Hub,Zone A,11/25/2025,11/25/2025,On Time,,QuickShip
FUL_ORD_004838,ORD_004838,Sharjah Hub,Zone A,11/18/2025,11/18/2025,On Time,,FastTrack
FUL_ORD_004839,ORD_004839,Sharjah Hub,Zone E,12/24/2025,12/24/2025,Delayed,Rider Unavailable,SpeedLink
FUL_ORD_004840,ORD_004840,Sharjah Hub,Zone E,12/2/2025,12/2/2025,On Time,,FastTrack
FUL_ORD_004841,ORD_004841,Sharjah Hub,Zone D,10/18/2025,10/18/2025,On Time,,SpeedLink
FUL_ORD_004842,ORD_004842,Dubai Hub,Zone F,11/23/2025,11/23/2025,On Time,,QuickShip
FUL_ORD_004843,ORD_004843,Sharjah Hub,Zone D,10/29/2025,10/29/2025,On Time,,QuickShip
FUL_ORD_004844,ORD_004844,Abu Dhabi Hub,Zone A,10/26/2025,10/26/2025,On Time,,QuickShip
FUL_ORD_004845,ORD_004845,Dubai Hub,Zone F,11/10/2025,11/10/2025,On Time,,QuickShip
FUL_ORD_004846,ORD_004846,Sharjah Hub,Zone D,11/18/2025,11/18/2025,On Time,,FastTrack
FUL_ORD_004847,ORD_004847,Dubai Hub,Zone F,10/30/2025,10/30/2025,On Time,,QuickShip
FUL_ORD_004848,ORD_004848,Dubai Hub,Zone E,12/25/2025,12/25/2025,On Time,,SpeedLink
FUL_ORD_004849,ORD_004849,Dubai Hub,Zone F,11/21/2025,11/21/2025,On Time,,FastTrack
FUL_ORD_004850,ORD_004850,Sharjah Hub,Zone D,12/23/2025,12/24/2025,Delayed,Warehouse Delay,SpeedLink
FUL_ORD_004851,ORD_004851,Dubai Hub,Zone D,12/16/2025,12/16/2025,On Time,,QuickShip
FUL_ORD_004852,ORD_004852,Sharjah Hub,Zone D,11/5/2025,11/5/2025,On Time,,SpeedLink
FUL_ORD_004853,ORD_004853,Dubai Hub,Zone A,12/23/2025,12/23/2025,On Time,,QuickShip
FUL_ORD_004854,ORD_004854,Abu Dhabi Hub,Zone A,12/26/2025,12/26/2025,On Time,,QuickShip
FUL_ORD_004855,ORD_004855,Dubai Hub,Zone F,12/27/2025,12/27/2025,On Time,,SpeedLink
FUL_ORD_004856,ORD_004856,Abu Dhabi Hub,Zone A,11/26/2025,,Pending,,SpeedLink
FUL_ORD_004857,ORD_004857,Sharjah Hub,Zone D,11/11/2025,11/11/2025,On Time,,QuickShip
FUL_ORD_004858,ORD_004858,Dubai Hub,Zone D,10/24/2025,10/24/2025,On Time,,FastTrack
FUL_ORD_004859,ORD_004859,Dubai Hub,Zone A,10/26/2025,10/26/2025,On Time,,SpeedLink
FUL_ORD_004860,ORD_004860,Sharjah Hub,Zone B,11/3/2025,11/3/2025,On Time,,FastTrack
FUL_ORD_004861,ORD_004861,Abu Dhabi Hub,Zone B,12/15/2025,12/15/2025,On Time,,QuickShip
FUL_ORD_004862,ORD_004862,Abu Dhabi Hub,Zone E,12/15/2025,12/17/2025,Delayed,Customer Unavailable,QuickShip
FUL_ORD_004863,ORD_004863,Sharjah Hub,Zone A,12/22/2025,12/22/2025,On Time,,FastTrack
FUL_ORD_004864,ORD_004864,Dubai Hub,Zone D,12/24/2025,12/24/2025,On Time,,FastTrack
FUL_ORD_004865,ORD_004865,Sharjah Hub,Zone F,11/19/2025,11/19/2025,On Time,,SpeedLink
FUL_ORD_004866,ORD_004866,Sharjah Hub,Zone C,12/26/2025,12/26/2025,On Time,,SpeedLink
FUL_ORD_004867,ORD_004867,Abu Dhabi Hub,Zone D,10/26/2025,10/26/2025,On Time,,SpeedLink
FUL_ORD_004868,ORD_004868,Dubai Hub,Zone A,11/8/2025,11/8/2025,On Time,,QuickShip
FUL_ORD_004869,ORD_004869,Abu Dhabi Hub,Zone E,10/17/2025,10/17/2025,On Time,,SpeedLink
FUL_ORD_004870,ORD_004870,Dubai Hub,Zone E,11/18/2025,11/18/2025,On Time,,QuickShip
FUL_ORD_004871,ORD_004871,Abu Dhabi Hub,Zone A,11/4/2025,11/4/2025,On Time,,FastTrack
FUL_ORD_004872,ORD_004872,Dubai Hub,Zone D,12/8/2025,12/8/2025,On Time,,SpeedLink
FUL_ORD_004873,ORD_004873,Dubai Hub,Zone A,11/14/2025,,Pending,,QuickShip
FUL_ORD_004874,ORD_004874,Sharjah Hub,Zone D,12/23/2025,12/23/2025,On Time,,FastTrack
FUL_ORD_004875,ORD_004875,Abu Dhabi Hub,Zone D,11/10/2025,,Pending,,FastTrack
FUL_ORD_004876,ORD_004876,Abu Dhabi Hub,Zone F,12/2/2025,12/3/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_004877,ORD_004877,Abu Dhabi Hub,Zone E,11/4/2025,11/4/2025,On Time,,FastTrack
FUL_ORD_004878,ORD_004878,Dubai Hub,Zone E,10/20/2025,10/20/2025,On Time,,FastTrack
FUL_ORD_004879,ORD_004879,Abu Dhabi Hub,Zone D,11/11/2025,11/11/2025,On Time,,FastTrack
FUL_ORD_004880,ORD_004880,Dubai Hub,Zone F,12/21/2025,12/21/2025,On Time,,SpeedLink
FUL_ORD_004881,ORD_004881,Sharjah Hub,Zone C,10/24/2025,10/26/2025,Delayed,Warehouse Delay,SpeedLink
FUL_ORD_004882,ORD_004882,Dubai Hub,Zone D,12/10/2025,12/10/2025,On Time,,FastTrack
FUL_ORD_004883,ORD_004883,Sharjah Hub,Zone F,11/15/2025,11/15/2025,On Time,,FastTrack
FUL_ORD_004884,ORD_004884,Sharjah Hub,Zone C,10/31/2025,10/31/2025,On Time,,QuickShip
FUL_ORD_004885,ORD_004885,Sharjah Hub,Zone C,10/21/2025,10/21/2025,On Time,,SpeedLink
FUL_ORD_004886,ORD_004886,Sharjah Hub,Zone A,10/13/2025,10/15/2025,Delayed,Address Issue,FastTrack
FUL_ORD_004887,ORD_004887,Sharjah Hub,Zone B,12/27/2025,,Failed,,QuickShip
FUL_ORD_004888,ORD_004888,Dubai Hub,Zone A,11/2/2025,11/3/2025,Delayed,Traffic/Weather,FastTrack
FUL_ORD_004889,ORD_004889,Dubai Hub,Zone C,1/1/2026,1/1/2026,On Time,,QuickShip
FUL_ORD_004890,ORD_004890,Abu Dhabi Hub,Zone E,11/6/2025,11/6/2025,On Time,,FastTrack
FUL_ORD_004891,ORD_004891,Abu Dhabi Hub,Zone F,10/16/2025,10/18/2025,Delayed,Traffic/Weather,QuickShip
FUL_ORD_004892,ORD_004892,Sharjah Hub,Zone F,12/5/2025,12/5/2025,On Time,,FastTrack
FUL_ORD_004893,ORD_004893,Abu Dhabi Hub,Zone B,12/2/2025,12/2/2025,On Time,,SpeedLink
FUL_ORD_004894,ORD_004894,Dubai Hub,Zone C,10/15/2025,10/15/2025,On Time,,SpeedLink
FUL_ORD_004895,ORD_004895,Abu Dhabi Hub,Zone D,12/16/2025,12/16/2025,On Time,,QuickShip
FUL_ORD_004896,ORD_004896,Abu Dhabi Hub,Zone C,12/26/2025,12/26/2025,On Time,,FastTrack
FUL_ORD_004897,ORD_004897,Abu Dhabi Hub,Zone A,12/8/2025,12/8/2025,On Time,,QuickShip
FUL_ORD_004898,ORD_004898,Dubai Hub,Zone C,12/1/2025,12/1/2025,On Time,,FastTrack
FUL_ORD_004899,ORD_004899,Dubai Hub,Zone E,1/2/2026,1/2/2026,On Time,,SpeedLink
FUL_ORD_004900,ORD_004900,Sharjah Hub,Zone A,12/15/2025,12/15/2025,On Time,,QuickShip
FUL_ORD_004901,ORD_004901,Dubai Hub,Zone E,10/20/2025,10/20/2025,On Time,,SpeedLink
FUL_ORD_004902,ORD_004902,Sharjah Hub,Zone A,10/31/2025,11/2/2025,Delayed,Address Issue,QuickShip
FUL_ORD_004903,ORD_004903,Abu Dhabi Hub,Zone A,12/11/2025,12/11/2025,On Time,,SpeedLink
FUL_ORD_004904,ORD_004904,Dubai Hub,Zone D,12/4/2025,12/4/2025,On Time,,SpeedLink
FUL_ORD_004905,ORD_004905,Dubai Hub,Zone D,11/19/2025,11/19/2025,On Time,,FastTrack
FUL_ORD_004906,ORD_004906,Abu Dhabi Hub,Zone D,11/21/2025,11/21/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_004907,ORD_004907,Abu Dhabi Hub,Zone A,10/26/2025,,Failed,,QuickShip
FUL_ORD_004908,ORD_004908,Abu Dhabi Hub,Zone B,11/15/2025,11/15/2025,On Time,,QuickShip
FUL_ORD_004909,ORD_004909,Dubai Hub,Zone B,10/15/2025,10/15/2025,On Time,,FastTrack
FUL_ORD_004910,ORD_004910,Dubai Hub,Zone C,11/22/2025,11/22/2025,On Time,,FastTrack
FUL_ORD_004911,ORD_004911,Dubai Hub,Zone E,10/21/2025,10/21/2025,On Time,,FastTrack
FUL_ORD_004912,ORD_004912,Abu Dhabi Hub,Zone B,12/26/2025,12/27/2025,Delayed,Customer Unavailable,QuickShip
FUL_ORD_004913,ORD_004913,Dubai Hub,Zone A,11/3/2025,11/3/2025,On Time,,QuickShip
FUL_ORD_004914,ORD_004914,Abu Dhabi Hub,Zone B,11/20/2025,11/20/2025,On Time,,FastTrack
FUL_ORD_004915,ORD_004915,Sharjah Hub,Zone D,12/28/2025,12/28/2025,On Time,,QuickShip
FUL_ORD_004916,ORD_004916,Abu Dhabi Hub,Zone C,12/11/2025,12/11/2025,On Time,,QuickShip
FUL_ORD_004917,ORD_004917,Dubai Hub,Zone B,10/28/2025,10/28/2025,On Time,,FastTrack
FUL_ORD_004918,ORD_004918,Abu Dhabi Hub,Zone A,12/9/2025,12/9/2025,On Time,,QuickShip
FUL_ORD_004919,ORD_004919,Dubai Hub,Zone E,12/26/2025,12/26/2025,On Time,,QuickShip
FUL_ORD_004920,ORD_004920,Sharjah Hub,Zone C,11/9/2025,11/9/2025,On Time,,FastTrack
FUL_ORD_004921,ORD_004921,Dubai Hub,Zone E,10/27/2025,10/27/2025,Delayed,Rider Unavailable,QuickShip
FUL_ORD_004922,ORD_004922,Dubai Hub,Zone A,11/10/2025,11/10/2025,On Time,,QuickShip
FUL_ORD_004923,ORD_004923,Dubai Hub,Zone C,12/28/2025,12/28/2025,On Time,,FastTrack
FUL_ORD_004924,ORD_004924,Abu Dhabi Hub,Zone C,12/9/2025,12/9/2025,On Time,,FastTrack
FUL_ORD_004925,ORD_004925,Abu Dhabi Hub,Zone D,11/2/2025,11/2/2025,On Time,,FastTrack
FUL_ORD_004926,ORD_004926,Abu Dhabi Hub,Zone F,11/12/2025,11/12/2025,On Time,,FastTrack
FUL_ORD_004927,ORD_004927,Sharjah Hub,Zone E,11/12/2025,11/12/2025,On Time,,FastTrack
FUL_ORD_004928,ORD_004928,Sharjah Hub,Zone C,12/26/2025,12/28/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_004929,ORD_004929,Abu Dhabi Hub,Zone E,10/19/2025,10/19/2025,On Time,,SpeedLink
FUL_ORD_004930,ORD_004930,Sharjah Hub,Zone B,11/3/2025,11/3/2025,On Time,,SpeedLink
FUL_ORD_004931,ORD_004931,Dubai Hub,Zone F,11/8/2025,11/8/2025,On Time,,SpeedLink
FUL_ORD_004932,ORD_004932,Abu Dhabi Hub,Zone C,12/5/2025,12/5/2025,On Time,,QuickShip
FUL_ORD_004933,ORD_004933,Dubai Hub,Zone E,12/10/2025,12/10/2025,On Time,,QuickShip
FUL_ORD_004934,ORD_004934,Abu Dhabi Hub,Zone E,12/4/2025,12/4/2025,On Time,,QuickShip
FUL_ORD_004935,ORD_004935,Dubai Hub,Zone E,11/27/2025,11/27/2025,On Time,,FastTrack
FUL_ORD_004936,ORD_004936,Dubai Hub,Zone B,1/5/2026,1/5/2026,On Time,,FastTrack
FUL_ORD_004937,ORD_004937,Sharjah Hub,Zone B,11/20/2025,11/20/2025,On Time,,SpeedLink
FUL_ORD_004938,ORD_004938,Sharjah Hub,Zone B,12/9/2025,12/11/2025,Delayed,Traffic/Weather,QuickShip
FUL_ORD_004939,ORD_004939,Sharjah Hub,Zone E,11/28/2025,11/29/2025,Delayed,Warehouse Delay,QuickShip
FUL_ORD_004940,ORD_004940,Dubai Hub,Zone C,1/3/2026,,Pending,,SpeedLink
FUL_ORD_004941,ORD_004941,Dubai Hub,Zone D,12/31/2025,12/31/2025,On Time,,QuickShip
FUL_ORD_004942,ORD_004942,Abu Dhabi Hub,Zone B,12/22/2025,12/22/2025,On Time,,QuickShip
FUL_ORD_004943,ORD_004943,Dubai Hub,Zone C,12/31/2025,12/31/2025,On Time,,SpeedLink
FUL_ORD_004944,ORD_004944,Dubai Hub,Zone E,11/12/2025,11/12/2025,On Time,,QuickShip
FUL_ORD_004945,ORD_004945,Sharjah Hub,Zone C,12/31/2025,12/31/2025,On Time,,SpeedLink
FUL_ORD_004946,ORD_004946,Sharjah Hub,Zone B,11/4/2025,11/4/2025,On Time,,SpeedLink
FUL_ORD_004947,ORD_004947,Dubai Hub,Zone A,12/25/2025,12/25/2025,On Time,,QuickShip
FUL_ORD_004948,ORD_004948,Sharjah Hub,Zone E,12/20/2025,12/22/2025,Delayed,Rider Unavailable,SpeedLink
FUL_ORD_004949,ORD_004949,Dubai Hub,Zone B,12/7/2025,12/7/2025,On Time,,QuickShip
FUL_ORD_004950,ORD_004950,Sharjah Hub,Zone A,11/28/2025,11/28/2025,On Time,,FastTrack
FUL_ORD_004951,ORD_004951,Dubai Hub,Zone A,10/14/2025,10/14/2025,On Time,,QuickShip
FUL_ORD_004952,ORD_004952,Abu Dhabi Hub,Zone B,12/25/2025,12/25/2025,On Time,,SpeedLink
FUL_ORD_004953,ORD_004953,Sharjah Hub,Zone E,10/31/2025,,Failed,,QuickShip
FUL_ORD_004954,ORD_004954,Dubai Hub,Zone A,10/29/2025,10/29/2025,On Time,,SpeedLink
FUL_ORD_004955,ORD_004955,Sharjah Hub,Zone E,11/26/2025,11/26/2025,On Time,,QuickShip
FUL_ORD_004956,ORD_004956,Dubai Hub,Zone A,11/4/2025,11/4/2025,On Time,,QuickShip
FUL_ORD_004957,ORD_004957,Abu Dhabi Hub,Zone D,10/22/2025,10/22/2025,On Time,,SpeedLink
FUL_ORD_004958,ORD_004958,Dubai Hub,Zone C,12/17/2025,12/17/2025,On Time,,FastTrack
FUL_ORD_004959,ORD_004959,Abu Dhabi Hub,Zone A,10/26/2025,10/26/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_004960,ORD_004960,Abu Dhabi Hub,Zone A,10/26/2025,10/28/2025,Delayed,Warehouse Delay,QuickShip
FUL_ORD_004961,ORD_004961,Abu Dhabi Hub,Zone D,11/21/2025,11/21/2025,On Time,,SpeedLink
FUL_ORD_004962,ORD_004962,Dubai Hub,Zone D,10/22/2025,10/22/2025,On Time,,QuickShip
FUL_ORD_004963,ORD_004963,Dubai Hub,Zone E,12/18/2025,12/18/2025,On Time,,SpeedLink
FUL_ORD_004964,ORD_004964,Dubai Hub,Zone F,10/21/2025,10/21/2025,On Time,,QuickShip
FUL_ORD_004965,ORD_004965,Sharjah Hub,Zone A,11/25/2025,11/25/2025,On Time,,SpeedLink
FUL_ORD_004966,ORD_004966,Dubai Hub,Zone F,10/21/2025,10/22/2025,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_004967,ORD_004967,Abu Dhabi Hub,Zone A,12/26/2025,12/26/2025,On Time,,SpeedLink
FUL_ORD_004968,ORD_004968,Dubai Hub,Zone E,10/27/2025,10/27/2025,On Time,,SpeedLink
FUL_ORD_004969,ORD_004969,Dubai Hub,Zone B,11/4/2025,11/4/2025,On Time,,FastTrack
FUL_ORD_004970,ORD_004970,Sharjah Hub,Zone F,11/12/2025,11/12/2025,On Time,,SpeedLink
FUL_ORD_004971,ORD_004971,Sharjah Hub,Zone E,12/14/2025,12/14/2025,On Time,,FastTrack
FUL_ORD_004972,ORD_004972,Abu Dhabi Hub,Zone F,10/16/2025,,Failed,,QuickShip
FUL_ORD_004973,ORD_004973,Sharjah Hub,Zone C,12/27/2025,12/27/2025,On Time,,FastTrack
FUL_ORD_004974,ORD_004974,Dubai Hub,Zone D,10/21/2025,10/22/2025,Delayed,Rider Unavailable,QuickShip
FUL_ORD_004975,ORD_004975,Sharjah Hub,Zone C,10/22/2025,10/22/2025,On Time,,QuickShip
FUL_ORD_004976,ORD_004976,Abu Dhabi Hub,Zone F,11/26/2025,11/28/2025,Delayed,Warehouse Delay,FastTrack
FUL_ORD_004977,ORD_004977,Sharjah Hub,Zone F,10/11/2025,10/11/2025,On Time,,SpeedLink
FUL_ORD_004978,ORD_004978,Sharjah Hub,Zone B,11/8/2025,11/9/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_004979,ORD_004979,Abu Dhabi Hub,Zone F,10/13/2025,10/13/2025,On Time,,FastTrack
FUL_ORD_004980,ORD_004980,Dubai Hub,Zone B,10/13/2025,10/13/2025,On Time,,FastTrack
FUL_ORD_004981,ORD_004981,Abu Dhabi Hub,Zone E,11/25/2025,11/25/2025,On Time,,SpeedLink
FUL_ORD_004982,ORD_004982,Sharjah Hub,Zone A,12/3/2025,12/3/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_004983,ORD_004983,Abu Dhabi Hub,Zone D,12/22/2025,12/23/2025,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_004984,ORD_004984,Dubai Hub,Zone B,12/5/2025,12/5/2025,On Time,,SpeedLink
FUL_ORD_004985,ORD_004985,Abu Dhabi Hub,Zone A,10/26/2025,10/26/2025,On Time,,SpeedLink
FUL_ORD_004986,ORD_004986,Sharjah Hub,Zone A,11/23/2025,11/23/2025,On Time,,SpeedLink
FUL_ORD_004987,ORD_004987,Sharjah Hub,Zone B,12/23/2025,12/23/2025,On Time,,QuickShip
FUL_ORD_004988,ORD_004988,Dubai Hub,Zone D,10/21/2025,,Failed,,FastTrack
FUL_ORD_004989,ORD_004989,Abu Dhabi Hub,Zone B,11/12/2025,11/12/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_004990,ORD_004990,Dubai Hub,Zone B,10/19/2025,10/19/2025,On Time,,QuickShip
FUL_ORD_004991,ORD_004991,Sharjah Hub,Zone D,12/25/2025,,Failed,,QuickShip
FUL_ORD_004992,ORD_004992,Sharjah Hub,Zone E,11/17/2025,,Pending,,QuickShip
FUL_ORD_004993,ORD_004993,Sharjah Hub,Zone B,11/7/2025,11/7/2025,On Time,,SpeedLink
FUL_ORD_004994,ORD_004994,Abu Dhabi Hub,Zone D,11/4/2025,11/4/2025,On Time,,FastTrack
FUL_ORD_004995,ORD_004995,Dubai Hub,Zone F,12/27/2025,12/27/2025,On Time,,QuickShip
FUL_ORD_004996,ORD_004996,Abu Dhabi Hub,Zone D,10/27/2025,10/27/2025,On Time,,QuickShip
FUL_ORD_004997,ORD_004997,Sharjah Hub,Zone C,10/29/2025,10/29/2025,On Time,,SpeedLink
FUL_ORD_004998,ORD_004998,Sharjah Hub,Zone E,12/10/2025,12/10/2025,On Time,,FastTrack
FUL_ORD_004999,ORD_004999,Dubai Hub,Zone E,12/9/2025,12/9/2025,On Time,,FastTrack
FUL_ORD_005000,ORD_005000,Dubai Hub,Zone F,11/6/2025,,Pending,,SpeedLink
FUL_ORD_005001,ORD_005001,Abu Dhabi Hub,Zone C,10/25/2025,10/25/2025,On Time,,FastTrack
FUL_ORD_005002,ORD_005002,Dubai Hub,Zone E,12/9/2025,,Failed,,SpeedLink
FUL_ORD_005003,ORD_005003,Dubai Hub,Zone C,10/10/2025,10/12/2025,Delayed,Rider Unavailable,FastTrack
FUL_ORD_005004,ORD_005004,Sharjah Hub,Zone F,12/10/2025,12/10/2025,On Time,,FastTrack
