order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_003400,CUST_00941,2025-10-23,App,Delivered,863.0,0.0,863.0,Wallet,
ORD_003401,CUST_01913,2025-12-05,Web,In Transit,721.42,79.9,641.52,Card,WELCOME15
ORD_003402,CUST_00755,2025-11-29,Call Center,Returned,531.59,0.0,531.59,Card,
ORD_003403,CUST_01029,2025-11-13,Call Center,Delivered,299.73,17.38,282.35,COD,WELCOME15
ORD_003404,CUST_00228,2025-12-18,App,Returned,685.01,0.0,685.01,Card,
ORD_003405,CUST_00347,2025-11-19,App,Delivered,309.54,0.0,309.54,Card,
ORD_003406,CUST_01778,2025-11-17,Web,Delivered,150.04,0.0,150.04,Wallet,
ORD_003407,CUST_01578,2025-11-24,Call Center,In Transit,1204.12,176.5,1027.62,Wallet,SAVE10
ORD_003408,CUST_01646,2025-10-27,App,Delivered,313.01,0.0,313.01,COD,
ORD_003409,CUST_00360,2025-10-06,App,Cancelled,1966.85,159.69,1807.16,Card,SAVE10
ORD_003410,CUST_01962,2025-12-19,Call Center,Delivered,340.36,19.23,321.13,Wallet,WELCOME15
ORD_003411,CUST_00632,2025-11-20,App,Delivered,997.66,0.0,997.66,Wallet,
ORD_003412,CUST_00991,2025-12-21,App,Delivered,567.02,0.0,567.02,COD,
ORD_003413,CUST_00024,2025-12-25,App,Cancelled,108.18,0.0,108.18,COD,
ORD_003414,CUST_00698,2025-12-29,Web,Delivered,478.07,0.0,478.07,COD,
ORD_003415,CUST_00427,2025-10-29,App,Delivered,416.37,33.15,383.22,COD,SAVE10
ORD_003416,CUST_00909,2025-11-26,App,Delivered,159.51,0.0,159.51,COD,
ORD_003417,CUST_01811,2025-11-08,Web,Delivered,412.7,0.0,412.7,Card,
ORD_003418,CUST_01169,2025-10-20,App,Delivered,1348.1,78.59,1269.51,Card,WELCOME15
ORD_003419,CUST_00011,2025-12-27,App,Returned,987.88,0.0,987.88,Wallet,
ORD_003420,CUST_00863,2026-01-03,App,Delivered,872.25,0.0,872.25,Wallet,
ORD_003421,CUST_01979,2025-11-27,App,In Transit,823.38,123.79,699.59,Apple Pay,FIRST30
ORD_003422,CUST_01299,2025-12-07,Web,Delivered,698.53,160.96,537.57,Wallet,FLASH20
ORD_003423,CUST_01343,2025-10-30,Call Center,Delivered,210.02,0.0,210.02,COD,
ORD_003424,CUST_01146,2025-11-04,App,Delivered,191.98,41.46,150.52,Wallet,FLASH20
ORD_003425,CUST_01683,2025-11-11,Call Center,Delivered,246.5,0.0,246.5,Wallet,
ORD_003426,CUST_00700,2025-12-22,App,Delivered,513.36,104.01,409.35,COD,FIRST30
ORD_003427,CUST_00675,2025-10-10,App,Delivered,109.39,0.0,109.39,Card,
ORD_003428,CUST_01136,2025-10-19,Web,In Transit,889.55,54.78,834.77,COD,WELCOME15
ORD_003429,CUST_01917,2025-10-30,App,Delivered,306.57,40.65,265.92,Apple Pay,WELCOME15
ORD_003430,CUST_00718,2025-10-06,Web,Delivered,1426.78,237.52,1189.26,Card,FLASH20
ORD_003431,CUST_00895,2025-12-07,App,Delivered,346.13,49.7,296.43,Wallet,WELCOME15
ORD_003432,CUST_01579,2025-11-05,Web,Delivered,630.89,0.0,630.89,Card,
ORD_003433,CUST_00502,2025-11-13,App,Cancelled,95.82,0.0,95.82,COD,
ORD_003434,CUST_01725,2025-10-15,Web,Delivered,917.23,76.08,841.15,COD,WELCOME15
ORD_003435,CUST_01786,2025-12-28,App,Delivered,1969.92,446.35,1523.57,COD,VIP25
ORD_003436,CUST_00414,2025-12-15,Web,Delivered,922.37,72.67,849.7,Card,SAVE10
ORD_003437,CUST_00455,2025-10-08,App,Delivered,1034.03,147.49,886.54,COD,SAVE10
ORD_003438,CUST_01814,2025-12-31,Call Center,Delivered,396.8,81.71,315.09,Card,FLASH20
ORD_003439,CUST_00952,2025-11-03,App,Delivered,593.65,69.32,524.33,COD,SAVE10
ORD_003440,CUST_01271,2025-11-26,Web,Delivered,747.35,56.09,691.26,COD,SAVE10
ORD_003441,CUST_00159,2025-11-16,Web,Cancelled,373.42,0.0,373.42,Apple Pay,
ORD_003442,CUST_01874,2025-12-14,Web,Cancelled,1384.57,148.45,1236.12,Card,SAVE10
ORD_003443,CUST_00383,2025-12-17,App,Delivered,948.69,126.57,822.12,Wallet,WELCOME15
ORD_003444,CUST_01413,2025-10-07,Call Center,Delivered,587.45,118.65,468.8,COD,FIRST30
ORD_003445,CUST_01025,2025-12-03,Web,Cancelled,124.59,0.0,124.59,COD,
ORD_003446,CUST_01480,2025-10-11,Call Center,Delivered,775.65,0.0,775.65,Card,
ORD_003447,CUST_01344,2025-11-03,App,Delivered,212.39,0.0,212.39,Card,
ORD_003448,CUST_00679,2025-12-15,Web,In Transit,143.58,0.0,143.58,Wallet,
ORD_003449,CUST_01637,2025-11-10,App,Delivered,485.94,0.0,485.94,Card,
ORD_003450,CUST_00190,2025-11-12,App,Delivered,446.59,50.92,395.67,Card,WELCOME15
ORD_003451,CUST_00278,2025-10-29,App,In Transit,791.96,0.0,791.96,Card,
ORD_003452,CUST_00819,2025-11-07,Call Center,Delivered,568.98,42.13,526.85,Apple Pay,SAVE10
ORD_003453,CUST_00424,2026-01-04,App,Delivered,865.97,67.02,798.95,Card,WELCOME15
ORD_003454,CUST_01146,2025-11-25,Web,Delivered,742.53,0.0,742.53,Card,
ORD_003455,CUST_00671,2025-11-24,Web,Delivered,1476.07,115.4,1360.67,Card,SAVE10
ORD_003456,CUST_00350,2025-10-26,App,Delivered,598.05,0.0,598.05,Card,
ORD_003457,CUST_00961,2025-11-02,App,Delivered,496.0,0.0,496.0,COD,
ORD_003458,CUST_01935,2025-12-21,Web,Delivered,650.94,0.0,650.94,COD,
ORD_003459,CUST_00965,2025-12-12,App,Delivered,936.44,76.99,859.45,Card,SAVE10
ORD_003460,CUST_00854,2025-11-25,App,Delivered,563.39,92.39,471.0,Apple Pay,FIRST30
ORD_003461,CUST_01599,2025-10-26,App,Delivered,647.86,0.0,647.86,COD,
ORD_003462,CUST_00640,2025-11-13,App,Cancelled,955.18,126.96,828.22,Card,SAVE10
ORD_003463,CUST_00052,2026-01-01,App,Delivered,578.25,81.25,497.0,Card,WELCOME15
ORD_003464,CUST_01421,2025-11-01,App,Delivered,907.86,0.0,907.86,Card,
ORD_003465,CUST_01662,2025-11-02,Web,Delivered,444.52,103.1,341.42,COD,FLASH20
ORD_003466,CUST_00792,2025-11-13,App,Delivered,619.46,0.0,619.46,Apple Pay,
ORD_003467,CUST_01637,2025-11-28,App,Returned,209.87,0.0,209.87,COD,
ORD_003468,CUST_01493,2025-12-27,Web,Delivered,124.85,0.0,124.85,COD,
ORD_003469,CUST_00794,2025-12-07,Web,Cancelled,1004.69,0.0,1004.69,Card,
ORD_003470,CUST_00784,2025-11-30,App,Delivered,304.54,20.82,283.72,Apple Pay,WELCOME15
ORD_003471,CUST_00717,2025-12-31,App,Delivered,249.47,0.0,249.47,Wallet,
ORD_003472,CUST_01643,2025-10-06,Web,Delivered,283.19,24.18,259.01,COD,WELCOME15
ORD_003473,CUST_01187,2025-11-11,Call Center,Delivered,997.7,64.11,933.59,Wallet,SAVE10
ORD_003474,CUST_00705,2025-10-16,App,Delivered,748.8,122.56,626.24,Card,FLASH20
ORD_003475,CUST_01334,2025-12-13,App,Delivered,1015.78,0.0,1015.78,COD,
ORD_003476,CUST_00584,2025-11-11,Web,Delivered,384.98,0.0,384.98,COD,
ORD_003477,CUST_00910,2025-10-31,App,Delivered,91.82,10.24,81.58,Card,WELCOME15
ORD_003478,CUST_01433,2025-11-29,Web,In Transit,919.44,199.53,719.91,Card,FIRST30
ORD_003479,CUST_01458,2025-10-28,App,Delivered,473.77,0.0,473.77,COD,
ORD_003480,CUST_01328,2025-10-22,Web,Delivered,904.62,0.0,904.62,Card,
ORD_003481,CUST_01186,2026-01-03,App,Delivered,227.31,0.0,227.31,Card,
ORD_003482,CUST_00977,2025-10-15,Web,Delivered,583.64,0.0,583.64,Apple Pay,
ORD_003483,CUST_01280,2025-10-14,Web,Cancelled,135.08,0.0,135.08,Apple Pay,
ORD_003484,CUST_00801,2025-12-01,App,In Transit,520.18,0.0,520.18,Card,
ORD_003485,CUST_01667,2025-10-23,App,In Transit,839.83,59.17,780.66,Card,SAVE10
ORD_003486,CUST_01098,2025-12-19,Call Center,Delivered,527.39,0.0,527.39,Wallet,
ORD_003487,CUST_00657,2025-11-28,App,Delivered,428.27,52.27,376.0,Card,WELCOME15
ORD_003488,CUST_01790,2025-10-25,Web,Delivered,157.09,0.0,157.09,COD,
ORD_003489,CUST_00395,2025-11-06,App,Delivered,99.85,0.0,99.85,COD,
ORD_003490,CUST_00908,2025-12-13,App,Delivered,791.08,0.0,791.08,Card,
ORD_003491,CUST_01095,2026-01-03,App,Delivered,216.62,0.0,216.62,Card,
ORD_003492,CUST_01577,2025-12-29,App,In Transit,318.88,0.0,318.88,Card,
ORD_003493,CUST_01744,2025-12-13,App,Delivered,429.69,26.93,402.76,COD,WELCOME15
ORD_003494,CUST_00212,2026-01-01,App,Delivered,531.62,0.0,531.62,Wallet,
ORD_003495,CUST_01596,2025-12-12,App,Delivered,1554.27,312.6,1241.67,Card,VIP25
ORD_003496,CUST_00975,2025-10-09,Web,Returned,170.49,0.0,170.49,COD,
ORD_003497,CUST_01647,2025-11-30,Call Center,Delivered,404.85,36.15,368.7,Card,SAVE10
ORD_003498,CUST_00796,2025-10-24,App,Delivered,881.78,0.0,881.78,Card,
ORD_003499,CUST_01346,2025-11-06,App,Delivered,610.7,0.0,610.7,Card,
ORD_003500,CUST_00275,2025-11-24,App,Delivered,698.83,0.0,698.83,Wallet,
ORD_003501,CUST_00842,2025-11-12,App,Delivered,319.36,0.0,319.36,COD,
ORD_003502,CUST_00320,2025-10-21,App,Delivered,414.09,44.63,369.46,Card,WELCOME15
ORD_003503,CUST_01475,2025-11-27,Web,Delivered,655.44,0.0,655.44,Card,
ORD_003504,CUST_00583,2025-11-17,App,Cancelled,744.45,0.0,744.45,COD,
ORD_003505,CUST_00293,2025-11-28,Web,Delivered,832.95,0.0,832.95,Wallet,
ORD_003506,CUST_01538,2025-12-08,App,Delivered,491.53,0.0,491.53,Apple Pay,
ORD_003507,CUST_00792,2025-11-07,Web,Delivered,760.52,84.71,675.81,Card,SAVE10
ORD_003508,CUST_00552,2025-12-18,Web,In Transit,2206.24,0.0,2206.24,COD,
ORD_003509,CUST_00816,2025-10-24,Web,Delivered,879.18,123.18,756.0,COD,SAVE10
ORD_003510,CUST_00600,2026-01-02,Web,Delivered,901.54,0.0,901.54,Apple Pay,
ORD_003511,CUST_01433,2025-12-08,Web,Delivered,694.68,54.66,640.02,Card,WELCOME15
ORD_003512,CUST_00950,2025-10-20,App,Delivered,869.33,0.0,869.33,COD,
ORD_003513,CUST_00597,2025-10-09,Web,Delivered,722.27,0.0,722.27,COD,
ORD_003514,CUST_01479,2025-11-12,Web,Delivered,642.09,0.0,642.09,COD,
ORD_003515,CUST_00614,2025-10-30,Web,Delivered,853.61,208.92,644.69,COD,FLASH20
ORD_003516,CUST_00697,2025-11-15,App,Returned,1345.08,191.87,1153.21,Card,WELCOME15
ORD_003517,CUST_01642,2025-10-31,App,Delivered,529.18,50.02,479.16,Card,WELCOME15
ORD_003518,CUST_00137,2025-10-31,App,Delivered,697.23,89.51,607.72,Apple Pay,WELCOME15
ORD_003519,CUST_00654,2025-10-12,Call Center,Delivered,989.36,230.07,759.29,COD,FLASH20
ORD_003520,CUST_01475,2025-11-09,App,In Transit,701.82,0.0,701.82,COD,
ORD_003521,CUST_01004,2025-11-29,App,In Transit,791.38,134.81,656.57,Wallet,FLASH20
ORD_003522,CUST_01384,2025-12-10,App,Cancelled,610.16,0.0,610.16,Apple Pay,
ORD_003523,CUST_00306,2026-01-03,App,Delivered,1488.57,182.17,1306.4,Apple Pay,SAVE10
ORD_003524,CUST_01169,2025-11-30,App,Delivered,2174.01,163.75,2010.26,Card,WELCOME15
ORD_003525,CUST_01228,2025-11-22,Web,Delivered,202.43,0.0,202.43,Card,
ORD_003526,CUST_00574,2025-10-24,Call Center,Delivered,602.8,37.0,565.8,Wallet,SAVE10
ORD_003527,CUST_01459,2025-12-17,App,Delivered,782.51,0.0,782.51,COD,
ORD_003528,CUST_00767,2025-10-15,App,Delivered,264.89,36.82,228.07,Wallet,SAVE10
ORD_003529,CUST_01568,2025-11-19,App,In Transit,348.43,0.0,348.43,Card,
ORD_003530,CUST_01087,2025-11-02,App,Delivered,738.16,158.13,580.03,Card,FLASH20
ORD_003531,CUST_01503,2025-11-11,App,In Transit,548.81,67.41,481.4,COD,SAVE10
ORD_003532,CUST_01106,2025-11-05,App,Delivered,136.35,0.0,136.35,Card,
ORD_003533,CUST_01762,2025-10-15,App,Delivered,700.45,0.0,700.45,COD,
ORD_003534,CUST_01708,2025-12-28,Web,Delivered,383.76,0.0,383.76,Wallet,
ORD_003535,CUST_00241,2025-12-03,Web,Returned,674.07,0.0,674.07,Card,
ORD_003536,CUST_01524,2025-12-26,Web,Delivered,125.94,0.0,125.94,Apple Pay,
ORD_003537,CUST_00086,2025-11-11,App,Delivered,555.01,0.0,555.01,Card,
ORD_003538,CUST_01897,2025-11-08,App,Delivered,853.53,0.0,853.53,Card,
ORD_003539,CUST_00875,2025-11-26,Web,Delivered,114.23,26.16,88.07,Card,FLASH20
ORD_003540,CUST_01080,2025-11-30,App,Delivered,718.4,50.59,667.81,Apple Pay,SAVE10
ORD_003541,CUST_00275,2025-12-11,Web,In Transit,554.68,0.0,554.68,COD,
ORD_003542,CUST_00232,2025-11-24,Call Center,Delivered,158.37,0.0,158.37,COD,
ORD_003543,CUST_00613,2025-11-27,App,Delivered,1918.85,223.35,1695.5,COD,SAVE10
ORD_003544,CUST_00685,2025-11-22,App,Delivered,1135.24,208.07,927.17,COD,FLASH20
ORD_003545,CUST_00476,2025-11-19,App,Delivered,1715.97,0.0,1715.97,Card,
ORD_003546,CUST_00945,2025-11-06,App,In Transit,729.14,0.0,729.14,Card,
ORD_003547,CUST_01089,2025-12-20,App,In Transit,988.4,0.0,988.4,COD,
ORD_003548,CUST_01043,2025-11-26,App,In Transit,658.81,0.0,658.81,COD,
ORD_003549,CUST_00194,2025-10-14,App,Returned,1329.87,295.63,1034.24,Apple Pay,VIP25
ORD_003550,CUST_01105,2025-12-22,App,Delivered,829.23,159.86,669.37,Card,FIRST30
ORD_003551,CUST_00009,2025-11-01,App,Delivered,829.6,42.02,787.58,Card,WELCOME15
ORD_003552,CUST_01870,2025-11-07,Call Center,Cancelled,244.47,22.74,221.73,COD,SAVE10
ORD_003553,CUST_00094,2025-10-22,Web,Delivered,421.3,23.64,397.66,Card,WELCOME15
ORD_003554,CUST_00760,2025-11-05,App,In Transit,947.92,0.0,947.92,Card,
ORD_003555,CUST_01288,2025-10-06,Web,Delivered,509.75,0.0,509.75,Card,
ORD_003556,CUST_01953,2025-10-07,App,Delivered,929.95,0.0,929.95,Apple Pay,
ORD_003557,CUST_01568,2025-10-27,Web,Delivered,842.36,0.0,842.36,COD,
ORD_003558,CUST_01625,2025-10-20,App,Returned,517.11,0.0,517.11,Wallet,
ORD_003559,CUST_00658,2025-10-22,Web,Delivered,541.16,0.0,541.16,COD,
ORD_003560,CUST_00985,2025-10-07,App,Delivered,1735.44,311.97,1423.47,Card,VIP25
ORD_003561,CUST_01179,2025-10-24,Call Center,Delivered,214.71,0.0,214.71,Card,
ORD_003562,CUST_00571,2025-11-12,Web,Delivered,383.06,0.0,383.06,Card,
ORD_003563,CUST_01961,2025-12-29,App,Delivered,967.17,0.0,967.17,COD,
ORD_003564,CUST_00575,2025-10-21,App,Delivered,689.24,109.86,579.38,Card,FIRST30
ORD_003565,CUST_01194,2025-11-21,Web,Delivered,1020.17,0.0,1020.17,Wallet,
ORD_003566,CUST_00890,2025-12-03,Web,Delivered,401.88,0.0,401.88,COD,
ORD_003567,CUST_01579,2025-10-30,Web,Delivered,638.68,56.05,582.63,Wallet,SAVE10
ORD_003568,CUST_00565,2025-11-11,App,Delivered,94.79,8.21,86.58,COD,SAVE10
ORD_003569,CUST_01382,2025-12-24,Web,Delivered,429.47,29.9,399.57,Apple Pay,WELCOME15
ORD_003570,CUST_00769,2025-11-06,Call Center,Delivered,247.72,26.74,220.98,COD,WELCOME15
ORD_003571,CUST_01441,2026-01-02,Web,Delivered,92.22,0.0,92.22,COD,
ORD_003572,CUST_00319,2025-10-20,Call Center,Returned,303.79,0.0,303.79,Apple Pay,
ORD_003573,CUST_01851,2025-11-17,App,Delivered,1590.84,0.0,1590.84,Card,
ORD_003574,CUST_00384,2026-01-04,App,Delivered,325.04,0.0,325.04,Card,
ORD_003575,CUST_00311,2025-10-10,Web,In Transit,1221.93,0.0,1221.93,Wallet,
ORD_003576,CUST_01254,2025-11-18,Web,Delivered,928.68,108.6,820.08,Card,WELCOME15
ORD_003577,CUST_01367,2025-11-15,Web,Delivered,925.03,0.0,925.03,COD,
ORD_003578,CUST_01159,2025-10-19,App,Delivered,1870.21,260.79,1609.42,COD,SAVE10
ORD_003579,CUST_00086,2025-11-07,Web,Cancelled,514.23,0.0,514.23,COD,
ORD_003580,CUST_01018,2025-12-26,App,In Transit,544.93,0.0,544.93,COD,
ORD_003581,CUST_00783,2025-10-25,App,Cancelled,704.48,0.0,704.48,Wallet,
ORD_003582,CUST_00349,2025-12-29,Call Center,Delivered,164.29,32.77,131.52,COD,FLASH20
ORD_003583,CUST_00977,2025-11-14,Web,Delivered,214.55,0.0,214.55,Wallet,
ORD_003584,CUST_01864,2025-12-30,App,In Transit,322.76,77.52,245.24,COD,FIRST30
ORD_003585,CUST_00512,2025-12-31,App,Delivered,116.25,0.0,116.25,COD,
ORD_003586,CUST_00043,2025-10-08,Web,Delivered,582.42,34.15,548.27,Wallet,WELCOME15
ORD_003587,CUST_00276,2025-12-08,App,Delivered,102.16,7.97,94.19,Card,SAVE10
ORD_003588,CUST_00821,2025-10-13,Call Center,Delivered,958.01,0.0,958.01,COD,
ORD_003589,CUST_01426,2025-12-28,Web,Delivered,747.45,136.06,611.39,COD,FIRST30
ORD_003590,CUST_00782,2025-10-17,App,In Transit,630.41,88.05,542.36,COD,SAVE10
ORD_003591,CUST_00117,2025-12-12,Web,Cancelled,744.59,0.0,744.59,COD,
ORD_003592,CUST_01206,2025-12-11,Web,Delivered,505.23,0.0,505.23,Card,
ORD_003593,CUST_00478,2025-12-13,Web,Cancelled,824.78,0.0,824.78,COD,
ORD_003594,CUST_00356,2025-10-14,App,Delivered,564.59,97.71,466.88,COD,FIRST30
ORD_003595,CUST_01798,2025-10-12,App,Delivered,775.52,42.7,732.82,COD,SAVE10
ORD_003596,CUST_01447,2025-11-29,Web,Delivered,282.98,0.0,282.98,COD,
ORD_003597,CUST_01293,2025-12-27,Web,Returned,464.09,0.0,464.09,COD,
ORD_003598,CUST_01179,2025-12-26,App,Returned,209.1,0.0,209.1,Wallet,
ORD_003599,CUST_00654,2025-12-03,App,Delivered,400.89,90.64,310.25,Card,FIRST30
ORD_003600,CUST_00526,2025-10-15,App,Delivered,787.58,108.04,679.54,Apple Pay,SAVE10
ORD_003601,CUST_01768,2025-11-19,App,Delivered,1497.22,0.0,1497.22,Wallet,
ORD_003602,CUST_01940,2025-12-08,Web,Cancelled,275.12,20.48,254.64,Apple Pay,WELCOME15
ORD_003603,CUST_01239,2025-10-23,App,Returned,492.04,0.0,492.04,Wallet,
ORD_003604,CUST_01590,2025-12-22,App,Delivered,988.44,63.25,925.19,COD,WELCOME15
ORD_003605,CUST_00641,2025-10-09,Call Center,Delivered,754.77,0.0,754.77,COD,
ORD_003606,CUST_00213,2025-12-06,App,Delivered,453.09,0.0,453.09,Card,
ORD_003607,CUST_00202,2025-10-22,App,In Transit,548.36,0.0,548.36,Card,
ORD_003608,CUST_01112,2025-11-05,App,Delivered,1253.64,0.0,1253.64,Card,
ORD_003609,CUST_00012,2025-12-26,App,Delivered,1377.87,72.28,1305.59,COD,WELCOME15
ORD_003610,CUST_00830,2025-11-29,App,Delivered,238.15,0.0,238.15,COD,
ORD_003611,CUST_01256,2025-12-02,Web,Delivered,553.55,28.3,525.25,COD,SAVE10
ORD_003612,CUST_00176,2025-12-15,Web,Delivered,953.63,174.02,779.61,Card,FLASH20
ORD_003613,CUST_01234,2025-12-04,Web,Delivered,701.9,103.0,598.9,Card,SAVE10
ORD_003614,CUST_01671,2025-12-13,Web,Cancelled,302.49,0.0,302.49,Wallet,
ORD_003615,CUST_01092,2025-12-04,Web,Delivered,643.82,0.0,643.82,COD,
ORD_003616,CUST_01142,2025-12-15,Web,In Transit,976.57,85.96,890.61,COD,SAVE10
ORD_003617,CUST_01869,2025-10-09,App,Delivered,924.16,187.81,736.35,Wallet,FIRST30
ORD_003618,CUST_01881,2025-10-19,App,Delivered,733.74,119.22,614.52,Apple Pay,FIRST30
ORD_003619,CUST_01599,2025-12-19,Web,Returned,436.53,0.0,436.53,COD,
ORD_003620,CUST_00307,2025-11-20,App,In Transit,1439.42,0.0,1439.42,Card,
ORD_003621,CUST_00719,2025-12-01,App,Delivered,817.32,0.0,817.32,Card,
ORD_003622,CUST_00810,2025-11-29,App,Delivered,1293.97,0.0,1293.97,COD,
ORD_003623,CUST_01038,2025-12-22,Web,Delivered,412.18,0.0,412.18,Card,
ORD_003624,CUST_00528,2025-12-16,Web,Delivered,626.82,64.11,562.71,Apple Pay,WELCOME15
ORD_003625,CUST_01007,2025-10-12,App,Cancelled,401.61,0.0,401.61,COD,
ORD_003626,CUST_01316,2025-10-31,Web,Delivered,95.33,0.0,95.33,COD,
ORD_003627,CUST_00817,2025-12-26,App,Delivered,752.6,0.0,752.6,COD,
ORD_003628,CUST_01941,2025-10-27,Web,Delivered,859.33,46.07,813.26,COD,WELCOME15
ORD_003629,CUST_01413,2025-10-26,App,Delivered,721.95,60.98,660.97,Apple Pay,SAVE10
ORD_003630,CUST_01120,2025-10-21,Web,Delivered,455.43,0.0,455.43,Card,
ORD_003631,CUST_00033,2025-12-26,Web,Delivered,433.69,65.65,368.04,Card,FIRST30
ORD_003632,CUST_00714,2025-10-23,Web,Delivered,827.4,116.22,711.18,COD,WELCOME15
ORD_003633,CUST_00364,2025-12-26,App,Delivered,495.13,0.0,495.13,Apple Pay,
ORD_003634,CUST_01181,2026-01-02,Web,Delivered,721.5,0.0,721.5,Card,
ORD_003635,CUST_01306,2025-12-29,App,Delivered,781.63,0.0,781.63,COD,
ORD_003636,CUST_00753,2025-10-12,Call Center,Delivered,909.19,128.04,781.15,Card,WELCOME15
ORD_003637,CUST_01112,2025-11-07,Web,Delivered,1374.18,118.44,1255.74,Apple Pay,WELCOME15
ORD_003638,CUST_00449,2025-12-15,Web,Cancelled,314.04,24.52,289.52,Card,WELCOME15
ORD_003639,CUST_01358,2025-12-10,App,Delivered,836.9,0.0,836.9,COD,
ORD_003640,CUST_00091,2025-11-12,App,Returned,1334.36,0.0,1334.36,Wallet,
ORD_003641,CUST_00600,2025-12-25,Web,Delivered,688.44,148.35,540.09,Wallet,FIRST30
ORD_003642,CUST_01443,2025-11-25,Web,Delivered,845.55,0.0,845.55,Apple Pay,
ORD_003643,CUST_01061,2025-12-29,App,Delivered,368.13,0.0,368.13,Card,
ORD_003644,CUST_00969,2025-11-06,Web,Delivered,1102.82,157.08,945.74,Card,WELCOME15
ORD_003645,CUST_00615,2025-11-13,App,Delivered,1198.73,280.66,918.07,Card,FIRST30
ORD_003646,CUST_00316,2025-11-20,App,Delivered,1247.37,104.43,1142.94,Card,SAVE10
ORD_003647,CUST_00909,2025-10-13,Web,Delivered,807.21,0.0,807.21,Wallet,
ORD_003648,CUST_01968,2025-11-09,App,Delivered,109.33,0.0,109.33,COD,
ORD_003649,CUST_01515,2025-12-03,App,Delivered,754.19,0.0,754.19,Wallet,
ORD_003650,CUST_01680,2026-01-03,Call Center,Delivered,2319.09,611.71,1707.38,Card,VIP25
ORD_003651,CUST_00221,2025-10-24,Call Center,Delivered,921.5,0.0,921.5,COD,
ORD_003652,CUST_01209,2025-11-05,Call Center,Returned,369.55,52.55,317.0,COD,SAVE10
ORD_003653,CUST_01220,2025-12-16,App,Delivered,439.56,0.0,439.56,Wallet,
ORD_003654,CUST_00226,2025-11-13,Call Center,Delivered,406.0,48.28,357.72,Wallet,SAVE10
ORD_003655,CUST_00048,2025-11-18,Web,Delivered,685.3,109.25,576.05,Wallet,FLASH20
ORD_003656,CUST_01074,2025-11-08,Web,Delivered,208.13,0.0,208.13,Card,
ORD_003657,CUST_01407,2025-11-03,Web,Delivered,698.55,0.0,698.55,Card,
ORD_003658,CUST_01271,2025-10-20,Web,Delivered,869.79,59.85,809.94,Apple Pay,SAVE10
ORD_003659,CUST_00683,2025-10-27,App,Delivered,404.39,0.0,404.39,Card,
ORD_003660,CUST_01516,2025-12-31,Call Center,Delivered,894.13,58.03,836.1,COD,WELCOME15
ORD_003661,CUST_00680,2026-01-02,Web,Delivered,821.63,0.0,821.63,Apple Pay,
ORD_003662,CUST_01962,2025-12-15,Web,Delivered,536.24,0.0,536.24,Card,
ORD_003663,CUST_00717,2025-10-16,App,Delivered,400.68,0.0,400.68,Wallet,
ORD_003664,CUST_01814,2025-12-22,Call Center,Delivered,476.88,0.0,476.88,COD,
ORD_003665,CUST_01282,2025-10-18,App,Delivered,154.36,0.0,154.36,Card,
ORD_003666,CUST_00693,2026-01-01,App,Delivered,2284.13,303.51,1980.62,COD,WELCOME15
ORD_003667,CUST_01751,2025-10-29,Web,Delivered,722.65,138.6,584.05,Wallet,FIRST30
ORD_003668,CUST_01561,2025-12-01,Web,Cancelled,1214.61,0.0,1214.61,COD,
ORD_003669,CUST_01171,2025-10-17,Web,Cancelled,2494.91,0.0,2494.91,COD,
ORD_003670,CUST_01701,2025-11-29,App,Cancelled,517.58,114.86,402.72,Wallet,FLASH20
ORD_003671,CUST_00175,2025-12-10,Call Center,In Transit,425.94,0.0,425.94,COD,
ORD_003672,CUST_01262,2025-10-07,App,Delivered,550.27,51.84,498.43,Apple Pay,SAVE10
ORD_003673,CUST_01299,2025-12-22,App,Delivered,469.98,0.0,469.98,Wallet,
ORD_003674,CUST_00493,2025-10-15,Web,Delivered,226.23,32.19,194.04,Card,WELCOME15
ORD_003675,CUST_00328,2025-10-10,App,Delivered,945.74,0.0,945.74,Wallet,
ORD_003676,CUST_01477,2025-10-24,App,Cancelled,646.3,0.0,646.3,Wallet,
ORD_003677,CUST_00257,2025-12-31,Web,Delivered,921.23,84.64,836.59,COD,SAVE10
ORD_003678,CUST_01941,2025-12-12,App,Delivered,425.22,33.18,392.04,Wallet,SAVE10
ORD_003679,CUST_01087,2025-11-19,App,In Transit,960.69,0.0,960.69,Card,
ORD_003680,CUST_00186,2025-12-22,App,Returned,684.97,38.17,646.8,COD,WELCOME15
ORD_003681,CUST_00821,2025-12-31,App,Delivered,353.96,0.0,353.96,Card,
ORD_003682,CUST_00704,2025-11-06,Web,Delivered,802.6,0.0,802.6,COD,
ORD_003683,CUST_01914,2025-11-23,Web,Cancelled,412.87,0.0,412.87,COD,
ORD_003684,CUST_01983,2025-11-17,App,Delivered,640.86,0.0,640.86,Card,
ORD_003685,CUST_01440,2025-12-11,App,Delivered,768.61,53.35,715.26,COD,SAVE10
ORD_003686,CUST_00416,2025-12-23,App,Delivered,675.15,0.0,675.15,Apple Pay,
ORD_003687,CUST_00185,2025-12-06,Web,Delivered,1352.58,183.38,1169.2,Card,WELCOME15
ORD_003688,CUST_01306,2025-10-24,Web,Cancelled,178.63,0.0,178.63,Card,
ORD_003689,CUST_00235,2025-11-18,Web,Delivered,952.83,200.57,752.26,COD,FIRST30
