item_id,order_id,product_category,product_name,quantity,unit_price,item_total
ITEM_007242,ORD_004123,Beauty,Gillette Razor,2,48.73,97.46
ITEM_007243,ORD_004123,Groceries,Barilla Pasta,2,35.27,70.54
ITEM_007244,ORD_004124,Home & Kitchen,Philips Air Fryer,3,330.7,992.1
ITEM_007245,ORD_004125,Beauty,The Ordinary Set,1,295.7,295.7
ITEM_007246,ORD_004126,Groceries,Basmati Rice 5kg,3,195.24,585.72
ITEM_007247,ORD_004127,Groceries,Nescafe Coffee,3,164.66,493.98
ITEM_007248,ORD_004128,Groceries,Nescafe Coffee,1,541.06,541.06
ITEM_007249,ORD_004128,Home & Kitchen,Le Creuset Pot,2,708.82,1417.64
ITEM_007250,ORD_004129,Electronics,PS5 Console,3,305.29,915.87
ITEM_007251,ORD_004130,Beauty,Maybelline Mascara,1,985.67,985.67
ITEM_007252,ORD_004131,Electronics,Dell XPS Laptop,2,48.92,97.84
ITEM_007253,ORD_004132,Electronics,iPad Air,2,233.19,466.38
ITEM_007254,ORD_004132,Groceries,Kellogg's Cereal,3,134.07,402.21
ITEM_007255,ORD_004132,Fashion,Nike Air Max,3,208.27,624.81
ITEM_007256,ORD_004133,Electronics,iPhone 14 Pro,2,149.59,299.18
ITEM_007257,ORD_004134,Electronics,Sony WH-1000XM5,2,76.67,153.34
ITEM_007258,ORD_004135,Fashion,H&M T-Shirt,1,887.16,887.16
ITEM_007259,ORD_004135,Electronics,PS5 Console,3,502.76,1508.28
ITEM_007260,ORD_004136,Home & Kitchen,Samsung Fridge,3,88.64,265.92
ITEM_007261,ORD_004136,Electronics,iPad Air,3,39.74,119.22
ITEM_007262,ORD_004136,Beauty,Garnier Face Wash,1,94.36,94.36
ITEM_007263,ORD_004137,Fashion,Adidas Hoodie,2,130.88,261.76
ITEM_007264,ORD_004138,Fashion,Calvin Klein Watch,1,281.95,281.95
ITEM_007265,ORD_004138,Groceries,Barilla Pasta,3,231.53,694.59
ITEM_007266,ORD_004139,Electronics,Canon EOS Camera,2,589.25,1178.5
ITEM_007267,ORD_004140,Groceries,Fresh Fruits Basket,1,151.73,151.73
ITEM_007268,ORD_004140,Beauty,Dove Shampoo,1,145.43,145.43
ITEM_007269,ORD_004140,Fashion,Puma Sneakers,3,20.93,62.79
ITEM_007270,ORD_004140,Home & Kitchen,KitchenAid Mixer,2,21.59,43.18
ITEM_007271,ORD_004141,Groceries,Organic Vegetables Box,2,143.97,287.94
ITEM_007272,ORD_004141,Beauty,Garnier Face Wash,1,225.3,225.3
ITEM_007273,ORD_004142,Electronics,Apple Watch Series 8,3,211.1,633.3
ITEM_007274,ORD_004143,Fashion,Calvin Klein Watch,2,66.14,132.28
ITEM_007275,ORD_004143,Electronics,iPhone 14 Pro,3,40.07,120.21
ITEM_007276,ORD_004143,Groceries,Almarai Milk,2,104.74,209.48
ITEM_007277,ORD_004144,Home & Kitchen,KitchenAid Mixer,2,398.44,796.88
ITEM_007278,ORD_004145,Electronics,iPhone 14 Pro,1,80.18,80.18
ITEM_007279,ORD_004145,Home & Kitchen,Braun Blender,3,67.66,202.98
ITEM_007280,ORD_004146,Fashion,Calvin Klein Watch,1,332.79,332.79
ITEM_007281,ORD_004146,Beauty,Neutrogena Sunscreen,1,643.79,643.79
ITEM_007282,ORD_004147,Home & Kitchen,Tefal Cookware,1,59.66,59.66
ITEM_007283,ORD_004147,Electronics,Sony WH-1000XM5,2,62.45,124.9
ITEM_007284,ORD_004148,Home & Kitchen,Tefal Cookware,1,95.13,95.13
ITEM_007285,ORD_004148,Beauty,Olay Moisturizer,3,74.27,222.81
ITEM_007286,ORD_004149,Groceries,Almarai Milk,1,545.66,545.66
ITEM_007287,ORD_004150,Beauty,Garnier Face Wash,3,110.36,331.08
ITEM_007288,ORD_004151,Electronics,"LG 55"" OLED TV",3,86.93,260.79
ITEM_007289,ORD_004151,Beauty,L'Oreal Serum,3,67.7,203.1
ITEM_007290,ORD_004152,Electronics,Canon EOS Camera,3,410.66,1231.98
ITEM_007291,ORD_004152,Home & Kitchen,KitchenAid Mixer,1,821.96,821.96
ITEM_007292,ORD_004153,Fashion,Tommy Hilfiger Shirt,1,98.29,98.29
ITEM_007293,ORD_004154,Electronics,Apple Watch Series 8,1,500.12,500.12
ITEM_007294,ORD_004154,Fashion,Tommy Hilfiger Shirt,1,664.16,664.16
ITEM_007295,ORD_004155,Fashion,Tommy Hilfiger Shirt,2,127.76,255.52
ITEM_007296,ORD_004156,Groceries,Barilla Pasta,1,383.46,383.46
ITEM_007297,ORD_004157,Electronics,PS5 Console,2,183.41,366.82
ITEM_007298,ORD_004158,Beauty,Olay Moisturizer,2,364.61,729.22
ITEM_007299,ORD_004159,Fashion,Puma Sneakers,3,309.13,927.39
ITEM_007300,ORD_004160,Electronics,JBL Speaker,2,157.21,314.42
ITEM_007301,ORD_004160,Beauty,MAC Lipstick,1,218.88,218.88
ITEM_007302,ORD_004161,Electronics,Samsung Galaxy S23,2,75.6,151.2
ITEM_007303,ORD_004161,Fashion,Calvin Klein Watch,2,86.64,173.28
ITEM_007304,ORD_004161,Home & Kitchen,Dyson Vacuum,3,51.25,153.75
ITEM_007305,ORD_004162,Groceries,Almarai Milk,2,258.19,516.38
ITEM_007306,ORD_004162,Fashion,H&M T-Shirt,1,200.85,200.85
ITEM_007307,ORD_004162,Electronics,"LG 55"" OLED TV",2,127.75,255.5
ITEM_007308,ORD_004163,Beauty,The Ordinary Set,2,96.14,192.28
ITEM_007309,ORD_004163,Fashion,Puma Sneakers,3,47.57,142.71
ITEM_007310,ORD_004164,Home & Kitchen,Philips Air Fryer,2,230.68,461.36
ITEM_007311,ORD_004164,Electronics,Dell XPS Laptop,2,174.05,348.1
ITEM_007312,ORD_004165,Fashion,Adidas Hoodie,1,550.07,550.07
ITEM_007313,ORD_004166,Fashion,Tommy Hilfiger Shirt,3,313.14,939.42
ITEM_007314,ORD_004166,Electronics,Sony WH-1000XM5,1,744.55,744.55
ITEM_007315,ORD_004167,Electronics,Samsung Galaxy S23,1,1298.67,1298.67
ITEM_007316,ORD_004168,Fashion,Ray-Ban Sunglasses,3,187.74,563.22
ITEM_007317,ORD_004168,Electronics,"LG 55"" OLED TV",3,376.85,1130.55
ITEM_007318,ORD_004169,Fashion,Zara Dress,1,359.96,359.96
ITEM_007319,ORD_004169,Electronics,"LG 55"" OLED TV",1,290.93,290.93
ITEM_007320,ORD_004170,Groceries,Nutella Jar,1,308.66,308.66
ITEM_007321,ORD_004171,Groceries,Basmati Rice 5kg,2,210.11,420.22
ITEM_007322,ORD_004171,Beauty,The Ordinary Set,2,155.9,311.8
ITEM_007323,ORD_004172,Fashion,Tommy Hilfiger Shirt,2,35.14,70.28
ITEM_007324,ORD_004172,Beauty,L'Oreal Serum,1,59.53,59.53
ITEM_007325,ORD_004173,Electronics,Dell XPS Laptop,3,15.91,47.73
ITEM_007326,ORD_004173,Groceries,Organic Vegetables Box,2,40.2,80.4
ITEM_007327,ORD_004174,Fashion,Nike Air Max,2,149.75,299.5
ITEM_007328,ORD_004174,Beauty,Neutrogena Sunscreen,3,96.46,289.38
ITEM_007329,ORD_004175,Beauty,Olay Moisturizer,3,217.0,651.0
ITEM_007330,ORD_004176,Home & Kitchen,Dyson Vacuum,1,132.71,132.71
ITEM_007331,ORD_004176,Beauty,Dove Shampoo,3,80.79,242.37
ITEM_007332,ORD_004177,Beauty,The Ordinary Set,1,249.53,249.53
ITEM_007333,ORD_004177,Groceries,Organic Vegetables Box,1,305.99,305.99
ITEM_007334,ORD_004178,Groceries,Barilla Pasta,1,975.82,975.82
ITEM_007335,ORD_004179,Home & Kitchen,Braun Blender,2,36.99,73.98
ITEM_007336,ORD_004179,Electronics,"LG 55"" OLED TV",1,211.37,211.37
ITEM_007337,ORD_004180,Home & Kitchen,Philips Air Fryer,2,86.07,172.14
ITEM_007338,ORD_004180,Beauty,Olay Moisturizer,1,160.85,160.85
ITEM_007339,ORD_004180,Groceries,Coca Cola Pack,2,89.91,179.82
ITEM_007340,ORD_004181,Home & Kitchen,KitchenAid Mixer,1,141.97,141.97
ITEM_007341,ORD_004181,Beauty,The Ordinary Set,2,133.67,267.34
ITEM_007342,ORD_004182,Home & Kitchen,Le Creuset Pot,3,185.4,556.2
ITEM_007343,ORD_004182,Electronics,JBL Speaker,3,135.29,405.87
ITEM_007344,ORD_004183,Fashion,Zara Dress,3,22.58,67.74
ITEM_007345,ORD_004183,Home & Kitchen,KitchenAid Mixer,2,15.56,31.12
ITEM_007346,ORD_004183,Groceries,Kellogg's Cereal,1,91.85,91.85
ITEM_007347,ORD_004184,Fashion,Puma Sneakers,2,162.6,325.2
ITEM_007348,ORD_004184,Electronics,Canon EOS Camera,1,98.63,98.63
ITEM_007349,ORD_004184,Groceries,Nutella Jar,2,74.85,149.7
ITEM_007350,ORD_004185,Electronics,"LG 55"" OLED TV",2,44.26,88.52
ITEM_007351,ORD_004186,Electronics,"LG 55"" OLED TV",3,19.62,58.86
ITEM_007352,ORD_004186,Home & Kitchen,Dyson Vacuum,3,23.84,71.52
ITEM_007353,ORD_004187,Beauty,Olay Moisturizer,2,639.93,1279.86
ITEM_007354,ORD_004188,Beauty,Gillette Razor,3,306.62,919.86
ITEM_007355,ORD_004189,Home & Kitchen,Samsung Fridge,3,13.52,40.56
ITEM_007356,ORD_004189,Groceries,Coca Cola Pack,1,111.81,111.81
ITEM_007357,ORD_004190,Groceries,Lay's Chips,3,16.58,49.74
ITEM_007358,ORD_004190,Electronics,iPad Air,3,11.38,34.14
ITEM_007359,ORD_004190,Fashion,Levi's Jeans,1,42.18,42.18
ITEM_007360,ORD_004191,Groceries,Lay's Chips,3,105.53,316.59
ITEM_007361,ORD_004191,Fashion,Mango Jacket,3,188.4,565.2
ITEM_007362,ORD_004192,Beauty,Maybelline Mascara,3,56.82,170.46
ITEM_007363,ORD_004192,Electronics,iPad Air,1,168.09,168.09
ITEM_007364,ORD_004193,Groceries,Kellogg's Cereal,2,124.78,249.56
ITEM_007365,ORD_004193,Fashion,Tommy Hilfiger Shirt,3,103.86,311.58
ITEM_007366,ORD_004194,Fashion,Zara Dress,1,755.15,755.15
ITEM_007367,ORD_004195,Beauty,Maybelline Mascara,1,498.21,498.21
ITEM_007368,ORD_004195,Groceries,Lay's Chips,2,219.14,438.28
ITEM_007369,ORD_004196,Beauty,L'Oreal Serum,1,233.18,233.18
ITEM_007370,ORD_004196,Groceries,Nescafe Coffee,2,105.55,211.1
ITEM_007371,ORD_004196,Electronics,iPhone 14 Pro,3,59.88,179.64
ITEM_007372,ORD_004197,Beauty,Dove Shampoo,1,380.88,380.88
ITEM_007373,ORD_004197,Groceries,Almarai Milk,2,198.54,397.08
ITEM_007374,ORD_004198,Groceries,Kellogg's Cereal,2,260.42,520.84
ITEM_007375,ORD_004199,Beauty,Neutrogena Sunscreen,3,211.84,635.52
ITEM_007376,ORD_004199,Home & Kitchen,Braun Blender,2,129.25,258.5
ITEM_007377,ORD_004199,Electronics,JBL Speaker,2,123.58,247.16
ITEM_007378,ORD_004200,Fashion,Mango Jacket,2,250.72,501.44
ITEM_007379,ORD_004201,Groceries,Nutella Jar,1,285.41,285.41
ITEM_007380,ORD_004202,Beauty,L'Oreal Serum,2,243.99,487.98
ITEM_007381,ORD_004203,Beauty,Garnier Face Wash,1,978.79,978.79
ITEM_007382,ORD_004204,Groceries,Basmati Rice 5kg,2,112.48,224.96
ITEM_007383,ORD_004204,Fashion,Ray-Ban Sunglasses,1,317.5,317.5
ITEM_007384,ORD_004205,Groceries,Lay's Chips,3,125.49,376.47
ITEM_007385,ORD_004205,Beauty,Garnier Face Wash,1,126.2,126.2
ITEM_007386,ORD_004205,Home & Kitchen,Braun Blender,2,121.34,242.68
ITEM_007387,ORD_004206,Groceries,Almarai Milk,2,316.69,633.38
ITEM_007388,ORD_004206,Beauty,Neutrogena Sunscreen,3,186.12,558.36
ITEM_007389,ORD_004207,Home & Kitchen,Nespresso Machine,3,231.78,695.34
ITEM_007390,ORD_004208,Electronics,"LG 55"" OLED TV",2,81.12,162.24
ITEM_007391,ORD_004209,Beauty,Nivea Cream,2,310.75,621.5
ITEM_007392,ORD_004210,Beauty,Nivea Cream,3,168.91,506.73
ITEM_007393,ORD_004210,Fashion,Tommy Hilfiger Shirt,2,170.68,341.36
ITEM_007394,ORD_004211,Home & Kitchen,IKEA Sofa,2,150.5,301.0
ITEM_007395,ORD_004212,Home & Kitchen,Samsung Fridge,2,51.77,103.54
ITEM_007396,ORD_004212,Fashion,Nike Air Max,2,19.27,38.54
ITEM_007397,ORD_004212,Electronics,PS5 Console,3,27.3,81.9
ITEM_007398,ORD_004213,Fashion,Zara Dress,1,229.69,229.69
ITEM_007399,ORD_004213,Home & Kitchen,Nespresso Machine,3,58.44,175.32
ITEM_007400,ORD_004213,Groceries,Nescafe Coffee,1,42.84,42.84
ITEM_007401,ORD_004213,Beauty,Maybelline Mascara,2,37.35,74.7
ITEM_007402,ORD_004214,Fashion,Mango Jacket,3,37.31,111.93
ITEM_007403,ORD_004214,Groceries,Fresh Fruits Basket,3,103.18,309.54
ITEM_007404,ORD_004215,Home & Kitchen,Dyson Vacuum,2,106.05,212.1
ITEM_007405,ORD_004216,Groceries,Coca Cola Pack,3,94.42,283.26
ITEM_007406,ORD_004216,Home & Kitchen,Samsung Fridge,2,97.32,194.64
ITEM_007407,ORD_004216,Fashion,Nike Air Max,2,103.81,207.62
ITEM_007408,ORD_004217,Fashion,Ray-Ban Sunglasses,3,10.07,30.21
ITEM_007409,ORD_004217,Groceries,Kellogg's Cereal,3,27.79,83.37
ITEM_007410,ORD_004218,Fashion,Calvin Klein Watch,1,858.91,858.91
ITEM_007411,ORD_004219,Beauty,Olay Moisturizer,3,173.35,520.05
ITEM_007412,ORD_004220,Home & Kitchen,Philips Air Fryer,1,94.17,94.17
ITEM_007413,ORD_004220,Electronics,JBL Speaker,2,85.92,171.84
ITEM_007414,ORD_004221,Electronics,Canon EOS Camera,1,195.06,195.06
ITEM_007415,ORD_004221,Groceries,Basmati Rice 5kg,3,139.59,418.77
ITEM_007416,ORD_004222,Beauty,Gillette Razor,2,324.49,648.98
ITEM_007417,ORD_004223,Electronics,"LG 55"" OLED TV",3,74.84,224.52
ITEM_007418,ORD_004223,Groceries,Basmati Rice 5kg,1,336.85,336.85
ITEM_007419,ORD_004224,Electronics,Dell XPS Laptop,3,245.54,736.62
ITEM_007420,ORD_004225,Fashion,Mango Jacket,3,367.05,1101.15
ITEM_007421,ORD_004226,Fashion,Puma Sneakers,1,403.79,403.79
ITEM_007422,ORD_004227,Beauty,L'Oreal Serum,1,725.49,725.49
ITEM_007423,ORD_004228,Fashion,Levi's Jeans,1,99.67,99.67
ITEM_007424,ORD_004228,Electronics,JBL Speaker,1,106.27,106.27
ITEM_007425,ORD_004228,Groceries,Organic Vegetables Box,2,40.28,80.56
ITEM_007426,ORD_004229,Beauty,Garnier Face Wash,1,143.6,143.6
ITEM_007427,ORD_004229,Electronics,Apple Watch Series 8,3,35.37,106.11
ITEM_007428,ORD_004230,Beauty,Olay Moisturizer,3,40.0,120.0
ITEM_007429,ORD_004231,Electronics,"LG 55"" OLED TV",2,395.21,790.42
ITEM_007430,ORD_004232,Fashion,Levi's Jeans,2,155.05,310.1
ITEM_007431,ORD_004232,Electronics,JBL Speaker,1,875.5,875.5
ITEM_007432,ORD_004233,Electronics,iPhone 14 Pro,3,39.16,117.48
ITEM_007433,ORD_004233,Groceries,Organic Vegetables Box,3,16.61,49.83
ITEM_007434,ORD_004233,Fashion,Nike Air Max,1,78.01,78.01
ITEM_007435,ORD_004234,Electronics,Canon EOS Camera,3,117.21,351.63
ITEM_007436,ORD_004234,Fashion,Calvin Klein Watch,1,437.98,437.98
ITEM_007437,ORD_004235,Home & Kitchen,Dyson Vacuum,1,130.35,130.35
ITEM_007438,ORD_004235,Groceries,Coca Cola Pack,1,300.74,300.74
ITEM_007439,ORD_004236,Home & Kitchen,Samsung Fridge,2,81.03,162.06
ITEM_007440,ORD_004236,Beauty,L'Oreal Serum,3,92.53,277.59
ITEM_007441,ORD_004237,Home & Kitchen,Dyson Vacuum,3,289.72,869.16
ITEM_007442,ORD_004238,Groceries,Almarai Milk,1,1239.02,1239.02
ITEM_007443,ORD_004239,Electronics,iPad Air,3,193.56,580.68
ITEM_007444,ORD_004240,Home & Kitchen,Dyson Vacuum,1,122.91,122.91
ITEM_007445,ORD_004240,Groceries,Barilla Pasta,3,57.67,173.01
ITEM_007446,ORD_004241,Home & Kitchen,Le Creuset Pot,1,257.9,257.9
ITEM_007447,ORD_004241,Groceries,Fresh Fruits Basket,3,84.63,253.89
ITEM_007448,ORD_004241,Electronics,Apple Watch Series 8,1,338.79,338.79
ITEM_007449,ORD_004242,Home & Kitchen,Bosch Dishwasher,2,347.42,694.84
ITEM_007450,ORD_004243,Electronics,Canon EOS Camera,2,283.68,567.36
ITEM_007451,ORD_004244,Home & Kitchen,IKEA Sofa,3,107.53,322.59
ITEM_007452,ORD_004245,Home & Kitchen,Braun Blender,3,127.57,382.71
ITEM_007453,ORD_004245,Beauty,Neutrogena Sunscreen,3,144.31,432.93
ITEM_007454,ORD_004246,Groceries,Nescafe Coffee,2,721.67,1443.34
ITEM_007455,ORD_004247,Electronics,Apple Watch Series 8,3,84.09,252.27
ITEM_007456,ORD_004247,Home & Kitchen,Samsung Fridge,3,80.71,242.13
ITEM_007457,ORD_004247,Fashion,Ray-Ban Sunglasses,3,19.51,58.53
ITEM_007458,ORD_004247,Groceries,Kellogg's Cereal,3,47.54,142.62
ITEM_007459,ORD_004248,Electronics,Dell XPS Laptop,2,270.19,540.38
ITEM_007460,ORD_004249,Electronics,Samsung Galaxy S23,2,42.62,85.24
ITEM_007461,ORD_004249,Fashion,Puma Sneakers,1,42.74,42.74
ITEM_007462,ORD_004249,Beauty,Maybelline Mascara,3,15.79,47.37
ITEM_007463,ORD_004250,Electronics,Sony WH-1000XM5,3,363.89,1091.67
ITEM_007464,ORD_004250,Fashion,Adidas Hoodie,1,638.54,638.54
ITEM_007465,ORD_004250,Groceries,Nutella Jar,1,597.38,597.38
ITEM_007466,ORD_004251,Home & Kitchen,Bosch Dishwasher,1,195.76,195.76
ITEM_007467,ORD_004251,Electronics,iPhone 14 Pro,2,249.64,499.28
ITEM_007468,ORD_004252,Groceries,Basmati Rice 5kg,3,246.1,738.3
ITEM_007469,ORD_004253,Home & Kitchen,Le Creuset Pot,2,290.36,580.72
ITEM_007470,ORD_004253,Beauty,Gillette Razor,2,209.34,418.68
ITEM_007471,ORD_004254,Home & Kitchen,KitchenAid Mixer,2,166.81,333.62
ITEM_007472,ORD_004254,Beauty,Nivea Cream,1,975.68,975.68
ITEM_007473,ORD_004255,Beauty,Maybelline Mascara,3,148.42,445.26
ITEM_007474,ORD_004255,Home & Kitchen,Tefal Cookware,2,47.66,95.32
ITEM_007475,ORD_004255,Electronics,PS5 Console,3,94.67,284.01
ITEM_007476,ORD_004256,Groceries,Almarai Milk,3,65.04,195.12
ITEM_007477,ORD_004257,Fashion,Nike Air Max,3,60.98,182.94
ITEM_007478,ORD_004257,Beauty,Dove Shampoo,3,105.22,315.66
ITEM_007479,ORD_004258,Beauty,Gillette Razor,1,138.35,138.35
ITEM_007480,ORD_004258,Groceries,Lay's Chips,1,185.93,185.93
ITEM_007481,ORD_004259,Home & Kitchen,Nespresso Machine,3,58.24,174.72
ITEM_007482,ORD_004259,Fashion,Adidas Hoodie,3,44.15,132.45
ITEM_007483,ORD_004260,Groceries,Kellogg's Cereal,1,122.99,122.99
ITEM_007484,ORD_004260,Electronics,Samsung Galaxy S23,1,118.21,118.21
ITEM_007485,ORD_004260,Fashion,Calvin Klein Watch,3,17.72,53.16
ITEM_007486,ORD_004260,Beauty,Dove Shampoo,1,51.45,51.45
ITEM_007487,ORD_004261,Home & Kitchen,Le Creuset Pot,3,48.38,145.14
ITEM_007488,ORD_004262,Electronics,Apple Watch Series 8,2,111.14,222.28
ITEM_007489,ORD_004262,Beauty,Maybelline Mascara,1,180.27,180.27
ITEM_007490,ORD_004263,Fashion,Zara Dress,1,143.99,143.99
ITEM_007491,ORD_004263,Beauty,L'Oreal Serum,3,52.71,158.13
ITEM_007492,ORD_004264,Electronics,JBL Speaker,3,343.68,1031.04
ITEM_007493,ORD_004265,Beauty,Olay Moisturizer,1,840.16,840.16
ITEM_007494,ORD_004265,Fashion,H&M T-Shirt,2,285.08,570.16
ITEM_007495,ORD_004266,Groceries,Almarai Milk,2,83.66,167.32
ITEM_007496,ORD_004266,Beauty,The Ordinary Set,3,93.57,280.71
ITEM_007497,ORD_004267,Beauty,Dove Shampoo,3,114.63,343.89
ITEM_007498,ORD_004267,Electronics,"LG 55"" OLED TV",1,158.27,158.27
ITEM_007499,ORD_004267,Fashion,Ray-Ban Sunglasses,2,81.55,163.1
ITEM_007500,ORD_004268,Fashion,Calvin Klein Watch,3,98.69,296.07
ITEM_007501,ORD_004268,Groceries,Nescafe Coffee,2,305.13,610.26
ITEM_007502,ORD_004269,Beauty,Nivea Cream,1,927.64,927.64
ITEM_007503,ORD_004270,Fashion,H&M T-Shirt,1,488.95,488.95
ITEM_007504,ORD_004271,Groceries,Barilla Pasta,3,161.24,483.72
ITEM_007505,ORD_004271,Electronics,iPhone 14 Pro,3,143.71,431.13
ITEM_007506,ORD_004272,Home & Kitchen,Bosch Dishwasher,2,57.01,114.02
ITEM_007507,ORD_004273,Beauty,Gillette Razor,3,90.81,272.43
ITEM_007508,ORD_004273,Electronics,"LG 55"" OLED TV",1,214.53,214.53
ITEM_007509,ORD_004274,Home & Kitchen,IKEA Sofa,1,98.43,98.43
ITEM_007510,ORD_004274,Fashion,Ray-Ban Sunglasses,2,118.68,237.36
ITEM_007511,ORD_004275,Groceries,Lay's Chips,3,14.85,44.55
ITEM_007512,ORD_004275,Electronics,Samsung Galaxy S23,1,59.13,59.13
ITEM_007513,ORD_004275,Fashion,Levi's Jeans,1,55.57,55.57
ITEM_007514,ORD_004276,Fashion,Puma Sneakers,2,147.31,294.62
ITEM_007515,ORD_004277,Beauty,Nivea Cream,3,183.66,550.98
ITEM_007516,ORD_004277,Fashion,Ray-Ban Sunglasses,3,103.69,311.07
ITEM_007517,ORD_004277,Groceries,Lay's Chips,3,79.65,238.95
ITEM_007518,ORD_004277,Electronics,Canon EOS Camera,1,321.16,321.16
ITEM_007519,ORD_004278,Electronics,Sony WH-1000XM5,3,14.85,44.55
ITEM_007520,ORD_004278,Beauty,Maybelline Mascara,3,19.94,59.82
ITEM_007521,ORD_004279,Groceries,Fresh Fruits Basket,2,343.74,687.48
ITEM_007522,ORD_004279,Electronics,Apple Watch Series 8,3,217.3,651.9
ITEM_007523,ORD_004280,Beauty,L'Oreal Serum,1,277.29,277.29
ITEM_007524,ORD_004281,Electronics,iPad Air,3,77.08,231.24
ITEM_007525,ORD_004281,Home & Kitchen,Nespresso Machine,2,144.09,288.18
ITEM_007526,ORD_004282,Groceries,Nescafe Coffee,2,45.02,90.04
ITEM_007527,ORD_004282,Beauty,The Ordinary Set,3,89.7,269.1
ITEM_007528,ORD_004283,Home & Kitchen,Tefal Cookware,3,104.26,312.78
ITEM_007529,ORD_004283,Beauty,Dove Shampoo,1,119.89,119.89
ITEM_007530,ORD_004283,Electronics,iPad Air,1,90.88,90.88
ITEM_007531,ORD_004283,Groceries,Almarai Milk,2,108.35,216.7
ITEM_007532,ORD_004284,Groceries,Organic Vegetables Box,2,274.85,549.7
ITEM_007533,ORD_004284,Beauty,Olay Moisturizer,1,139.12,139.12
ITEM_007534,ORD_004284,Home & Kitchen,IKEA Sofa,2,53.83,107.66
ITEM_007535,ORD_004284,Electronics,JBL Speaker,2,65.86,131.72
ITEM_007536,ORD_004285,Home & Kitchen,KitchenAid Mixer,2,217.56,435.12
ITEM_007537,ORD_004285,Electronics,"LG 55"" OLED TV",1,1025.54,1025.54
ITEM_007538,ORD_004286,Electronics,PS5 Console,1,686.14,686.14
ITEM_007539,ORD_004287,Groceries,Nescafe Coffee,3,241.73,725.19
ITEM_007540,ORD_004288,Home & Kitchen,IKEA Sofa,1,287.68,287.68
ITEM_007541,ORD_004288,Groceries,Nescafe Coffee,2,78.25,156.5
ITEM_007542,ORD_004288,Electronics,Canon EOS Camera,3,152.94,458.82
ITEM_007543,ORD_004289,Fashion,H&M T-Shirt,1,759.55,759.55
ITEM_007544,ORD_004290,Electronics,"LG 55"" OLED TV",2,667.26,1334.52
ITEM_007545,ORD_004291,Groceries,Almarai Milk,3,145.83,437.49
ITEM_007546,ORD_004292,Groceries,Lay's Chips,1,592.71,592.71
ITEM_007547,ORD_004293,Electronics,iPad Air,2,179.04,358.08
ITEM_007548,ORD_004294,Electronics,iPad Air,3,74.21,222.63
ITEM_007549,ORD_004294,Home & Kitchen,KitchenAid Mixer,1,269.39,269.39
ITEM_007550,ORD_004295,Groceries,Nutella Jar,3,140.52,421.56
ITEM_007551,ORD_004295,Home & Kitchen,Tefal Cookware,2,87.52,175.04
ITEM_007552,ORD_004295,Electronics,Sony WH-1000XM5,2,221.53,443.06
ITEM_007553,ORD_004296,Electronics,Apple Watch Series 8,3,210.45,631.35
ITEM_007554,ORD_004297,Electronics,Apple Watch Series 8,3,284.24,852.72
ITEM_007555,ORD_004298,Home & Kitchen,Dyson Vacuum,1,957.46,957.46
ITEM_007556,ORD_004299,Electronics,Apple Watch Series 8,2,140.96,281.92
ITEM_007557,ORD_004299,Beauty,Dove Shampoo,3,71.45,214.35
ITEM_007558,ORD_004299,Fashion,Adidas Hoodie,1,489.37,489.37
ITEM_007559,ORD_004300,Groceries,Basmati Rice 5kg,3,328.71,986.13
ITEM_007560,ORD_004301,Electronics,JBL Speaker,3,231.28,693.84
ITEM_007561,ORD_004302,Electronics,"LG 55"" OLED TV",2,429.2,858.4
ITEM_007562,ORD_004303,Electronics,iPhone 14 Pro,3,323.5,970.5
ITEM_007563,ORD_004304,Fashion,Tommy Hilfiger Shirt,2,146.25,292.5
ITEM_007564,ORD_004305,Groceries,Basmati Rice 5kg,2,391.34,782.68
ITEM_007565,ORD_004306,Beauty,Olay Moisturizer,2,422.81,845.62
ITEM_007566,ORD_004307,Home & Kitchen,Philips Air Fryer,2,288.0,576.0
ITEM_007567,ORD_004307,Electronics,PS5 Console,2,417.91,835.82
ITEM_007568,ORD_004308,Fashion,Tommy Hilfiger Shirt,2,97.44,194.88
ITEM_007569,ORD_004309,Home & Kitchen,Philips Air Fryer,3,274.79,824.37
ITEM_007570,ORD_004309,Electronics,iPhone 14 Pro,2,679.5,1359.0
ITEM_007571,ORD_004310,Groceries,Barilla Pasta,2,494.4,988.8
ITEM_007572,ORD_004311,Home & Kitchen,Philips Air Fryer,3,90.84,272.52
ITEM_007573,ORD_004311,Beauty,Gillette Razor,2,249.03,498.06
ITEM_007574,ORD_004312,Home & Kitchen,Tefal Cookware,3,52.83,158.49
ITEM_007575,ORD_004312,Fashion,Mango Jacket,3,31.3,93.9
ITEM_007576,ORD_004312,Electronics,Sony WH-1000XM5,2,134.93,269.86
ITEM_007577,ORD_004313,Groceries,Lay's Chips,3,95.16,285.48
ITEM_007578,ORD_004314,Home & Kitchen,Braun Blender,1,297.45,297.45
ITEM_007579,ORD_004314,Groceries,Basmati Rice 5kg,2,129.28,258.56
ITEM_007580,ORD_004315,Groceries,Lay's Chips,3,114.72,344.16
ITEM_007581,ORD_004315,Fashion,Tommy Hilfiger Shirt,1,296.58,296.58
ITEM_007582,ORD_004316,Groceries,Nutella Jar,3,713.51,2140.53
ITEM_007583,ORD_004317,Electronics,iPhone 14 Pro,1,605.84,605.84
ITEM_007584,ORD_004318,Groceries,Lay's Chips,2,361.66,723.32
